,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,219023108-10-K-20000324.txt,1046257,1046257,2001,5.5952350806451605
1,74050M105-10-K-20000330.txt,887919,887919,2001,4.818050403225809
2,103304101-10-K-20000330.txt,906553,906553,2001,4.328041129032257
3,828730200-10-K-20000328.txt,90498,90498,2001,9.804120161290324
4,253798102-10-K-20001221.txt,854775,854775,2001,6.879205645161296
5,701081101-10-K-20000322.txt,76321,76321,2001,4.9610766129032235
6,361438104-10-K-20000330.txt,1060349,1060349,2001,14.429295564516135
7,057665200-10-K-20000329.txt,9326,9326,2001,0.6475645161290324
8,285512109-10-K-20000629.txt,712515,712515,2001,26.862540322580642
9,233326107-10-K-20000315.txt,714603,714603,2001,22.704250806451622
10,035290105-10-K-20000308.txt,52795,52795,2001,19.12500967741936
11,630077105-10-K-20000302.txt,704532,704532,2001,22.280362903225818
12,904607108-10-K-20000330.txt,100716,100716,2001,4.880358064516127
13,989207105-10-K-20000309.txt,877212,877212,2001,9.07691532258065
14,829073105-10-K-20000329.txt,920371,920371,2001,10.78810241935484
15,630402105-10-K-20000928.txt,69633,69633,2001,0.9395927419354844
16,377316104-10-K-20000329.txt,41719,41719,2001,8.89304596774194
17,150837409-10-K-20001227.txt,725363,725363,2001,356.6229838709677
18,488360108-10-K-20000628.txt,887730,887730,2001,55.738064516129036
19,354613101-10-K-20001207.txt,38777,38777,2001,10.24314516129032
20,69357C503-10-K-20000330.txt,1007330,1007330,2001,85.18866935483868
21,319383105-10-K-20000321.txt,314489,314489,2001,23.143227419354826
22,004239109-10-K-20000330.txt,899629,899629,2001,3.0206395161290334
23,894650100-10-K-20000321.txt,850429,850429,2001,14.154539919354846
24,754730109-10-K-20001222.txt,720005,720005,2001,7.406862903225805
25,761152107-10-K-20000925.txt,943819,943819,2001,11.196220967741935
26,003654100-10-K-20000623.txt,815094,815094,2001,20.061491935483872
27,457030104-10-K-20001220.txt,50493,50493,2001,6.241429838709678
28,925811101-10-K-20001227.txt,310056,310056,2001,2.407188306451611
29,514606102-10-K-20000323.txt,57528,57528,2001,6.611422983870963
30,721467108-10-K-20001120.txt,802481,802481,2001,8.824532258064524
31,667655104-10-K-20000327.txt,73020,73020,2001,12.625399596774207
32,210795209-10-K-20000211.txt,319687,319687,2001,3.518314516129033
33,371901109-10-K-20000317.txt,355811,355811,2001,4.772869354838711
34,050757103-10-K-20000202.txt,807707,807707,2001,9.352040322580649
35,518415104-10-K-20000330.txt,855658,855658,2001,21.571290322580662
