,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,69562K100-10-K-2002-03-22.txt,1069530,1069530,2003,21.422024603174624
1,34629U103-10-K-2002-10-29.txt,884144,884144,2003,16.005291269841265
2,589400100-10-K-2002-03-27.txt,64996,64996,2003,21.64230873015874
3,862685104-10-K-2002-03-25.txt,915735,915735,2003,10.134770238095244
4,266605104-10-K-2002-03-28.txt,1082038,1082038,2003,2.432384920634921
5,76122Q105-10-K-2002-08-23.txt,1084765,1084765,2003,9.654957936507927
6,313148108-10-K-2002-03-27.txt,845877,845877,2003,19.935784920634923
7,852061100-10-K-2002-03-04.txt,101830,101830,2003,12.033998015873008
8,040712101-10-K-2002-12-27.txt,779544,779544,2003,3.955496825396824
9,909218109-10-K-2002-03-08.txt,798949,798949,2003,20.273293650793658
10,902925106-10-K-2002-03-22.txt,883945,883945,2003,9.362571428571428
11,008252108-10-K-2002-04-01.txt,1004434,1004434,2003,25.72462857142857
12,701081101-10-K-2002-03-18.txt,76321,76321,2003,2.403928571428572
13,553530106-10-K-2002-11-26.txt,1003078,1003078,2003,14.512859523809526
14,132011107-10-K-2002-03-22.txt,820081,820081,2003,10.205441269841273
15,42805E108-10-K-2002-04-01.txt,1038133,1038133,2003,14.506959920634914
16,442487203-10-K-2002-01-22.txt,357294,357294,2003,14.036309523809527
17,92220P105-10-K-2002-11-26.txt,203527,203527,2003,25.2632373015873
18,60871R209-10-K-2002-03-29.txt,24545,24545,2003,19.793862698412703
19,127190304-10-K-2002-09-27.txt,16058,16058,2003,39.475793650793634
20,913259107-10-K-2002-03-22.txt,755001,755001,2003,12.123986507936511
21,866674104-10-K-2002-03-29.txt,912593,912593,2003,12.518138888888895
22,260003108-10-K-2002-03-01.txt,29905,29905,2003,20.078627380952398
23,171871106-10-K-2002-03-28.txt,716133,716133,2003,25.25396825396825
24,032654105-10-K-2002-01-28.txt,6281,6281,2003,25.83043769841269
25,288853104-10-K-2002-04-25.txt,900349,900349,2003,14.229026984126987
26,276317104-10-K-2002-03-18.txt,31107,31107,2003,6.4728515873015855
27,526107107-10-K-2002-04-01.txt,1069202,1069202,2003,11.792944444444444
28,59001A102-10-K-2002-03-27.txt,833079,833079,2003,11.453244047619052
29,002567105-10-K-2002-07-01.txt,881890,881890,2003,8.473117063492062
30,47733C207-10-K-2002-11-26.txt,885307,885307,2003,1.7786706349206365
31,50540R409-10-K-2002-03-18.txt,920148,920148,2003,30.231669841269852
32,846822104-10-K-2002-06-28.txt,877422,877422,2003,2.562765476190477
33,066849100-10-K-2002-03-28.txt,743367,743367,2003,3.9820269841269824
34,640268108-10-K-2002-04-01.txt,906709,906709,2003,9.799579365079373
35,577128101-10-K-2002-12-20.txt,63296,63296,2003,22.611379365079365
36,101388106-10-K-2002-09-30.txt,1073349,1073349,2003,7.3004960317460315
37,492515101-10-K-2002-03-26.txt,1114220,1114220,2003,2.5696984126984117
38,854305208-10-K-2002-02-19.txt,797465,797465,2003,6.606100793650796
39,105368203-10-K-2002-03-28.txt,790816,790816,2003,10.1343757936508
40,701354102-10-K-2002-04-01.txt,914139,914139,2003,75.88031746031744
41,29084Q100-10-K-2002-02-21.txt,105634,105634,2003,5.3987615079365066
42,387328107-10-K-2002-04-01.txt,861459,861459,2003,14.893599206349206
43,307068106-10-K-2002-03-20.txt,1021270,1021270,2003,4.374999999999999
44,769397100-10-K-2002-06-05.txt,1041368,1041368,2003,7.469749999999994
45,N22717107-10-K-2002-03-25.txt,1000229,1000229,2003,5.430415873015872
46,71361F100-10-K-2002-09-27.txt,887226,887226,2003,4.655509126984126
47,624580106-10-K-2002-04-30.txt,72573,72573,2003,9.151527777777776
48,461203101-10-K-2002-02-15.txt,742112,742112,2003,34.045723015873016
49,46145F105-10-K-2002-03-27.txt,920424,920424,2003,16.26897658730158
50,253798102-10-K-2002-12-23.txt,854775,854775,2003,5.758055555555559
51,037833100-10-K-2002-12-19.txt,320193,320193,2003,1.1872607142857143
52,232517102-10-K-2002-03-28.txt,768411,768411,2003,7.495670634920637
53,192108108-10-K-2002-03-29.txt,215466,215466,2003,24.229317460317453
54,713448108-10-K-2002-03-20.txt,77476,77476,2003,30.421425000000006
55,743868101-10-K-2002-09-27.txt,1010470,1010470,2003,14.749336904761908
56,628778102-10-K-2002-03-29.txt,790359,790359,2003,11.94552817460317
