,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,502160104-10-K-2005-03-28.txt,60714,60714,2006,8.550956574
1,85254C107-10-K-2005-04-28.txt,6885,6885,2006,8.613565339
2,172908105-10-K-2005-08-15.txt,723254,723254,2006,33.48966335
3,92220P105-10-K-2005-12-13.txt,203527,203527,2006,45.57631076
4,859158107-10-K-2005-03-31.txt,93451,93451,2006,4.84999243
5,020772109-10-K-2005-03-09.txt,884269,884269,2006,2.365566135
6,22284P105-10-K-2005-03-16.txt,928658,928658,2006,13.45780876
7,320734106-10-K-2005-03-16.txt,740663,740663,2006,6.445400398
8,63935N107-10-K-2005-03-10.txt,1019737,1019737,2006,20.01163347
9,826919102-10-K-2005-02-15.txt,1038074,1038074,2006,39.25453426
10,01741R102-10-K-2005-02-28.txt,1018963,1018963,2006,54.15021753
11,286082102-10-K-2005-03-15.txt,867374,867374,2006,24.64960159
12,905399101-10-K-2005-03-11.txt,883948,883948,2006,21.62956056
13,864482104-10-K-2005-12-05.txt,1005210,1005210,2006,12.39080438
14,880345103-10-K-2005-03-11.txt,97134,97134,2006,15.6116761
15,16150R104-10-K-2005-11-23.txt,830524,830524,2006,7.011166534
16,878237106-10-K-2005-04-01.txt,790703,790703,2006,37.86322709
17,946760105-10-K-2005-03-14.txt,945983,945983,2006,7.601431873
18,983134107-10-K-2005-03-15.txt,1174922,1174922,2006,72.65805618
19,89336Q100-10-K-2005-04-14.txt,795212,795212,2006,4.700056574
20,45765Y105-10-K-2005-03-30.txt,875355,875355,2006,0.833828685
21,040712101-10-K-2005-01-03.txt,779544,779544,2006,13.67722829
22,040712101-10-K-2005-12-30.txt,779544,779544,2006,13.67722829
23,563571108-10-K-2005-03-16.txt,61986,61986,2006,17.51923227
24,957541105-10-K-2005-06-14.txt,1002135,1002135,2006,12.25848446
25,596278101-10-K-2005-03-17.txt,769520,769520,2006,14.62173068
26,449623107-10-K-2005-04-01.txt,49754,49754,2006,35.65113426
27,757473103-10-K-2005-03-30.txt,892222,892222,2006,3.867895618
28,700666100-10-K-2005-03-16.txt,76282,76282,2006,15.90516733
29,88023U101-10-K-2005-03-08.txt,1206264,1206264,2006,15.0034494
30,029912201-10-K-2005-03-30.txt,1053507,1053507,2006,29.94438008
31,609027107-10-K-2005-03-15.txt,907242,907242,2006,24.81326693
32,031100100-10-K-2005-03-08.txt,1037868,1037868,2006,12.37599721
33,754730109-10-K-2005-12-14.txt,720005,720005,2006,23.08440319
34,44930G107-10-K-2005-03-14.txt,883984,883984,2006,40.50308765
35,626717102-10-K-2005-03-16.txt,717423,717423,2006,31.96875578
36,830566105-10-K-2005-03-16.txt,1065837,1065837,2006,8.130944223
37,739128106-10-K-2005-01-31.txt,80420,80420,2006,20.478349
38,20854P109-10-K-2005-02-28.txt,1070412,1070412,2006,33.87693865
39,590660106-10-K-2005-03-16.txt,313364,313364,2006,22.89632869
40,59540G107-10-K-2005-03-14.txt,879635,879635,2006,18.49033904
41,889478103-10-K-2005-01-13.txt,794170,794170,2006,29.57508406
42,23332B106-10-K-2005-03-15.txt,915778,915778,2006,24.75302789
43,760416107-10-K-2005-03-30.txt,834285,834285,2006,12.02975936
44,880770102-10-K-2005-03-16.txt,97210,97210,2006,14.28836574
45,630077105-10-K-2005-03-23.txt,704532,704532,2006,10.93056574
46,093671105-10-K-2005-07-29.txt,12659,12659,2006,15.56538167
47,156782104-10-K-2005-03-17.txt,804753,804753,2006,10.94901833
48,460335300-10-K-2005-02-08.txt,51548,51548,2006,45.24653466
49,589378108-10-K-2005-09-13.txt,1049521,1049521,2006,15.11330637
50,231269101-10-K-2005-03-15.txt,1108205,1108205,2006,1.812189243
51,28176E108-10-K-2005-03-07.txt,1099800,1099800,2006,11.15150398
52,651587107-10-K-2005-03-14.txt,1282637,1282637,2006,38.58348167
53,169905106-10-K-2005-03-16.txt,1046311,1046311,2006,28.00043068
54,153527106-10-K-2005-12-08.txt,887733,887733,2006,15.8681247
55,211615307-10-K-2005-04-13.txt,24104,24104,2006,27.26557689
56,225223304-10-K-2005-04-01.txt,949158,949158,2006,9.4394
57,600551204-10-K-2005-03-14.txt,924822,924822,2006,17.34217331
58,25820R105-10-K-2005-03-08.txt,1172358,1172358,2006,10.86900797
59,420261109-10-K-2005-07-01.txt,46250,46250,2006,10.6771749
60,108763103-10-K-2005-01-27.txt,14177,14177,2006,6.07060757
61,016230104-10-K-2005-11-23.txt,3545,3545,2006,46.06208207
62,458665106-10-K-2005-03-17.txt,715787,715787,2006,11.47346574
63,293306106-10-K-2005-03-30.txt,933738,933738,2006,8.593864542
64,756577102-10-K-2005-05-16.txt,1087423,1087423,2006,24.46410359
65,579489105-10-K-2005-02-24.txt,1056087,1056087,2006,322.7549251
66,511637100-10-K-2005-03-21.txt,846901,846901,2006,8.136526295
67,371901109-10-K-2005-02-28.txt,355811,355811,2006,5.913226295
68,640509105-10-K-2005-06-29.txt,1072978,1072978,2006,94.76588645
69,740444104-10-K-2005-03-24.txt,80035,80035,2006,30.02692988
70,302445101-10-K-2005-03-04.txt,354908,354908,2006,12.20350438
71,755111507-10-K-2005-03-15.txt,1047122,1047122,2006,34.20385777
72,602720104-10-K-2005-03-14.txt,66570,66570,2006,28.04753227
73,81169P101-10-K-2005-03-14.txt,922341,922341,2006,471.6002593
74,759509102-10-K-2005-03-15.txt,861884,861884,2006,31.70498207
75,829073105-10-K-2005-03-14.txt,920371,920371,2006,28.35652629
76,398433102-10-K-2005-12-14.txt,50725,50725,2006,23.04106813
77,410761100-10-K-2005-03-31.txt,1040719,1040719,2006,210.319961
78,904214103-10-K-2005-03-31.txt,1077771,1077771,2006,18.96555777
79,156700106-10-K-2005-03-16.txt,18926,18926,2006,17.62332072
80,254687106-10-K-2005-12-07.txt,1001039,1001039,2006,25.30916016
81,67058H102-10-K-2005-03-15.txt,1110805,1110805,2006,20.32803147
82,64110L106-10-K-2005-03-15.txt,1065280,1065280,2006,3.690971315
83,17453B101-10-K-2005-03-14.txt,20520,20520,2006,61.88751912
84,55272X102-10-K-2005-02-11.txt,1055160,1055160,2006,1.61547012
85,264411505-10-K-2005-03-04.txt,783280,783280,2006,19.71162231
86,38168B103-10-K-2005-03-30.txt,1024126,1024126,2006,10.54232669
87,89421Q106-10-K-2005-03-31.txt,1133311,1133311,2006,28.14063904
88,111412607-10-K-2005-03-15.txt,920448,920448,2006,14.28884462
89,596680108-10-K-2005-03-16.txt,66004,66004,2006,12.28888685
90,285229100-10-K-2005-07-27.txt,726514,726514,2006,15.87060279
91,063750103-10-K-2005-03-11.txt,1123270,1123270,2006,8.877948207
92,811699107-10-K-2005-04-15.txt,1019671,1019671,2006,7.863426295
93,294766100-10-K-2005-03-28.txt,878932,878932,2006,6.130723506
94,663904100-10-K-2005-09-27.txt,811831,811831,2006,16.29939163
95,191098102-10-K-2005-03-15.txt,317540,317540,2006,45.47016972
96,198516106-10-K-2005-03-09.txt,1050797,1050797,2006,21.4402506
97,539830109-10-K-2005-02-28.txt,936468,936468,2006,55.18285737
98,939653101-10-K-2005-03-16.txt,104894,104894,2006,20.71302629
99,020002101-10-K-2005-02-24.txt,899051,899051,2006,42.87613347
100,600544100-10-K-2005-07-28.txt,66382,66382,2006,26.30038406
101,90337L108-10-K-2005-03-16.txt,885978,885978,2006,13.41305458
102,110394103-10-K-2005-12-16.txt,73887,73887,2006,30.26503028
103,690732102-10-K-2005-02-25.txt,75252,75252,2006,10.09122749
104,7591EP100-10-K-2005-03-14.txt,1281761,1281761,2006,26.70084064
105,119848109-10-K-2005-03-28.txt,1062449,1062449,2006,20.07959203
106,150185106-10-K-2005-03-16.txt,811532,811532,2006,13.53625219
107,651229106-10-K-2005-03-03.txt,814453,814453,2006,20.14949641
108,364730101-10-K-2005-03-01.txt,39899,39899,2006,15.8354741
109,603158106-10-K-2005-03-11.txt,891014,891014,2006,26.4321988
110,302130109-10-K-2005-03-16.txt,746515,746515,2006,38.41260717
111,440407104-10-K-2005-03-28.txt,706129,706129,2006,6.020611952
112,376536108-10-K-2005-03-08.txt,1234006,1234006,2006,6.862494422
113,637417106-10-K-2005-03-15.txt,751364,751364,2006,11.60022669
114,749227104-10-K-2005-03-16.txt,1045425,1045425,2006,89.99735896
115,177376100-10-K-2005-03-11.txt,877890,877890,2006,21.16897371
116,698477106-10-K-2005-12-13.txt,315131,315131,2006,8.524504781
117,857689103-10-K-2005-03-15.txt,898660,898660,2006,8.658175697
118,G98255105-10-K-2005-03-11.txt,875159,875159,2006,48.9794259
119,104674106-10-K-2005-10-04.txt,746598,746598,2006,27.79326255
120,63900P103-10-K-2005-02-28.txt,1171486,1171486,2006,51.54885817
121,029899101-10-K-2005-03-16.txt,1056903,1056903,2006,13.58700876
122,846822104-10-K-2005-05-23.txt,877422,877422,2006,12.77580996
123,90984P105-10-K-2005-03-01.txt,857855,857855,2006,126.8934912
124,358010106-10-K-2005-07-28.txt,39020,39020,2006,11.84298167
125,890110109-10-K-2005-03-16.txt,1005817,1005817,2006,27.59870757
126,22282E102-10-K-2005-03-16.txt,225648,225648,2006,12.30424701
127,761152107-10-K-2005-09-13.txt,943819,943819,2006,19.45410837
128,30161Q104-10-K-2005-03-15.txt,939767,939767,2006,9.870836653
129,42217K106-10-K-2005-03-16.txt,766704,766704,2006,19.83495259
130,459902102-10-K-2005-12-13.txt,353944,353944,2006,29.44812072
131,405024100-10-K-2005-06-09.txt,313143,313143,2006,24.0376494
132,45885A300-10-K-2005-04-01.txt,1056386,1056386,2006,48.13912351
133,78486Q101-10-K-2005-03-16.txt,719739,719739,2006,47.80306773
134,98235T107-10-K-2005-03-01.txt,1137861,1137861,2006,22.06250996
135,203607106-10-K-2005-03-15.txt,723188,723188,2006,14.36052629
136,458118106-10-K-2005-06-14.txt,703361,703361,2006,15.13095578
137,591610100-10-K-2005-02-28.txt,1026816,1026816,2006,41.03105976
138,262037104-10-K-2005-03-16.txt,1042893,1042893,2006,35.99165339
139,89531P105-10-K-2005-03-16.txt,1069878,1069878,2006,13.05918327
140,373865104-10-K-2005-03-16.txt,714395,714395,2006,6.308520717
141,584688105-10-K-2005-03-14.txt,1113481,1113481,2006,21.53653386
142,693149106-10-K-2005-03-15.txt,798287,798287,2006,20.77538805
143,33741H107-10-K-2005-03-14.txt,763907,763907,2006,17.85566135
144,G0450A105-10-K-2005-03-15.txt,947484,947484,2006,20.04775299
145,654106103-10-K-2005-07-29.txt,320187,320187,2006,9.081658964
146,085789105-10-K-2005-03-31.txt,778438,778438,2006,28.3079
147,222795106-10-K-2005-03-24.txt,25232,25232,2006,15.0039996
148,731572103-10-K-2005-07-01.txt,1037038,1037038,2006,55.03999602
149,969904101-10-K-2005-04-15.txt,719955,719955,2006,27.62956335
150,696077304-10-K-2005-09-13.txt,911216,911216,2006,2.514457769
151,88162F105-10-K-2005-03-16.txt,844965,844965,2006,24.06630677
152,31942D107-10-K-2005-03-16.txt,840489,840489,2006,19.20082271
153,256747106-10-K-2005-04-14.txt,935703,935703,2006,9.31470239
154,118255108-10-K-2005-09-09.txt,899597,899597,2006,8.6206
155,260174107-10-K-2005-03-11.txt,1017673,1017673,2006,4.645720319
156,226901106-10-K-2005-09-12.txt,812121,812121,2006,6.460886056
157,922417100-10-K-2005-03-16.txt,103145,103145,2006,21.63482072
158,903293405-10-K-2005-02-18.txt,757011,757011,2006,69.66752988
159,302301106-10-K-2005-12-14.txt,876523,876523,2006,11.57221753
