,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,749360400-10-K-2004-03-18.txt,700841,700841,2005,2.4015833333333325
1,147448104-10-K-2004-06-25.txt,911177,911177,2005,12.905821428571436
2,219023108-10-K-2004-03-12.txt,1046257,1046257,2005,18.809432539682554
3,257651109-10-K-2004-10-07.txt,29644,29644,2005,13.251888888888883
4,29476L107-10-K-2004-03-12.txt,906107,906107,2005,19.33630238095237
5,960878106-10-K-2004-03-15.txt,106455,106455,2005,24.80555357142857
6,105368203-10-K-2004-03-12.txt,790816,790816,2005,14.135371825396822
7,60871R209-10-K-2004-03-12.txt,24545,24545,2005,25.511128174603186
8,847788106-10-K-2004-03-15.txt,934648,934648,2005,25.867273015873014
9,371927104-10-K-2004-03-29.txt,1022321,1022321,2005,4.768934920634922
10,35138T107-10-K-2004-09-10.txt,1068002,1068002,2005,13.32426349206349
11,854616109-10-K-2004-03-16.txt,93556,93556,2005,33.94890912698411
12,73278L105-10-K-2004-03-01.txt,945841,945841,2005,27.88619920634921
13,594972408-10-K-2004-03-12.txt,1050446,1050446,2005,65.85788492063492
14,552690109-10-K-2004-02-27.txt,67716,67716,2005,13.901816666666678
15,871503108-10-K-2004-06-14.txt,849399,849399,2005,15.449073809523814
16,032159105-10-K-2004-07-23.txt,6207,6207,2005,21.744885714285694
17,055645303-10-K-2004-12-14.txt,14846,14846,2005,10.133269444444439
18,410495105-10-K-2004-03-15.txt,1109242,1109242,2005,120.87926825396823
19,171798101-10-K-2004-03-11.txt,1168054,1168054,2005,37.03893611111109
20,319383105-10-K-2004-03-12.txt,314489,314489,2005,38.297494047619075
21,704326107-10-K-2004-07-20.txt,723531,723531,2005,22.251888492063493
22,001853100-10-K-2004-06-29.txt,796505,796505,2005,1.4025396825396832
23,858119100-10-K-2004-03-12.txt,1022671,1022671,2005,6.207341666666665
24,670002104-10-K-2004-03-15.txt,1000694,1000694,2005,2.1152892857142858
25,716748108-10-K-2004-03-12.txt,872248,872248,2005,29.59825079365077
26,359694106-10-K-2004-02-25.txt,39368,39368,2005,13.149209523809526
27,53220K207-10-K-2004-03-12.txt,886163,886163,2005,35.07425714285713
28,431573104-10-K-2004-12-07.txt,47518,47518,2005,28.59841944444443
29,040047102-10-K-2004-03-01.txt,1080709,1080709,2005,78.83634126984126
30,007094105-10-K-2004-02-25.txt,1000753,1000753,2005,9.346636904761905
31,774678403-10-K-2004-05-25.txt,785815,785815,2005,9.915176190476195
32,553530106-10-K-2004-11-09.txt,1003078,1003078,2005,25.04267698412698
33,100557107-10-K-2004-03-11.txt,949870,949870,2005,23.458690476190487
34,029683109-10-K-2004-07-14.txt,713425,713425,2005,3.152973015873016
35,703343103-10-K-2004-03-29.txt,76605,76605,2005,4.408819047619048
36,83545R108-10-K-2004-12-03.txt,1029744,1029744,2005,12.751365079365069
37,000361105-10-K-2004-07-22.txt,1750,1750,2005,14.359951587301598
38,62914B100-10-K-2004-03-12.txt,1065332,1065332,2005,3.282026587301586
39,291087203-10-K-2004-06-29.txt,32621,32621,2005,1.441527777777779
40,050757103-10-K-2004-02-25.txt,807707,807707,2005,15.110992063492056
41,377316104-10-K-2004-03-15.txt,41719,41719,2005,9.803663095238099
42,826919102-10-K-2004-01-27.txt,1038074,1038074,2005,31.080793650793648
43,151020104-10-K-2004-03-15.txt,816284,816284,2005,10.937004365079362
44,98235T107-10-K-2004-02-20.txt,1137861,1137861,2005,24.32208333333333
45,493732101-10-K-2004-03-11.txt,930420,930420,2005,8.505663888888893
46,896818101-10-K-2004-06-03.txt,1021162,1021162,2005,17.711424206349207
47,278715206-10-K-2004-03-30.txt,814549,814549,2005,1.5744277777777786
48,280358102-10-K-2004-03-30.txt,1017968,1017968,2005,4.9174722222222185
49,74386T105-10-K-2004-03-15.txt,1178970,1178970,2005,11.619691269841269
50,283677854-10-K-2004-03-15.txt,31978,31978,2005,16.735998809523803
51,30161Q104-10-K-2004-02-20.txt,939767,939767,2005,7.752519444444445
52,876664103-10-K-2004-03-09.txt,890319,890319,2005,18.821401984126986
53,29084Q100-10-K-2004-02-26.txt,105634,105634,2005,6.2925543650793685
54,769397100-10-K-2004-06-02.txt,1041368,1041368,2005,9.36107420634922
55,55261F104-10-K-2004-02-26.txt,36270,36270,2005,73.32574642857145
56,729132100-10-K-2004-12-08.txt,785786,785786,2005,14.739146825396825
