,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,879080109-10-K-19970326.txt,96869,96869,1998,24.415260714285733
1,150602209-10-K-19970327.txt,761648,761648,1998,6.798967460317463
2,031162100-10-K-19970324.txt,318154,318154,1998,14.003382539682535
3,256747106-10-K-19970328.txt,935703,935703,1998,7.942807142857142
4,22284P105-10-K-19970212.txt,928658,928658,1998,16.765666666666707
5,037598109-10-K-19970529.txt,6845,6845,1998,8.428046825396827
6,412324105-10-K-19970312.txt,313716,313716,1998,17.94219087301587
7,761525500-10-K-19970214.txt,887921,887921,1998,393.82817460317483
8,974250102-10-K-19970319.txt,908315,908315,1998,11.030262698412695
9,349882100-10-K-19970331.txt,883569,883569,1998,6.785557142857143
10,629337106-10-K-19970331.txt,918541,918541,1998,6.097389682539678
11,595017104-10-K-19970527.txt,827054,827054,1998,4.966580158730157
12,826565103-10-K-19970501.txt,790715,790715,1998,0.10526031746031744
13,431284108-10-K-19970328.txt,921082,921082,1998,8.670192063492069
14,165303108-10-K-19970319.txt,19745,19745,1998,8.21490198412698
15,707569109-10-K-19970328.txt,921738,921738,1998,0.4981285714285715
16,29250R106-10-K-19970228.txt,880285,880285,1998,4.4786325396825415
17,302182100-10-K-19970326.txt,885721,885721,1998,2.5977309523809518
18,855707105-10-K-19970328.txt,874977,874977,1998,10.58901468253968
19,457985208-10-K-19970328.txt,917520,917520,1998,3.1275214285714314
20,703343103-10-K-19970326.txt,76605,76605,1998,6.1802412698412725
21,89336Q100-10-K-19970502.txt,795212,795212,1998,15.956554761904767
22,358010106-10-K-19970729.txt,39020,39020,1998,9.885877380952378
23,893529107-10-K-19970625.txt,99302,99302,1998,5.737579365079367
24,978097103-10-K-19970328.txt,110471,110471,1998,4.985893650793648
25,826176109-10-K-19970331.txt,65596,65596,1998,5.796899999999997
26,636518102-10-K-19970331.txt,935494,935494,1998,6.617763888888892
27,44930G107-10-K-19970326.txt,883984,883984,1998,9.965527380952384
28,880770102-10-K-19970327.txt,97210,97210,1998,15.00893134920634
29,110122108-10-K-19970331.txt,14272,14272,1998,26.20444722222224
30,431573104-10-K-19970227.txt,47518,47518,1998,22.413063492063483
31,757473103-10-K-19970317.txt,892222,892222,1998,5.4474642857142905
32,16150R104-10-K-19971126.txt,830524,830524,1998,4.5102194444444486
33,297602104-10-K-19970929.txt,896156,896156,1998,18.246153968253967
34,806037107-10-K-19970905.txt,918965,918965,1998,4.749563492063498
35,344437405-10-K-19971015.txt,355019,355019,1998,50.57011190476189
36,36467A107-10-K-19970829.txt,918580,918580,1998,7.737208730158732
37,466313103-10-K-19971201.txt,898293,898293,1998,8.18057936507937
38,053611109-10-K-19970328.txt,8818,8818,1998,29.13755833333333
39,855668109-10-K-19970905.txt,93676,93676,1998,19.24470793650793
40,44106M102-10-K-19970331.txt,945394,945394,1998,5.223331746031745
41,205768203-10-K-19970311.txt,23194,23194,1998,37.12831706349204
42,864482104-10-K-19971223.txt,1005210,1005210,1998,3.1680833333333323
43,291087203-10-K-19970714.txt,32621,32621,1998,0.2035496031746037
44,302301106-10-K-19971223.txt,876523,876523,1998,3.2506896825396825
45,264411505-10-K-19970317.txt,783280,783280,1998,6.887990476190474
46,909218109-10-K-19970319.txt,798949,798949,1998,6.4081746031746105
47,896712205-10-K-19970916.txt,732026,732026,1998,3.5717325396825417
48,743315103-10-K-19970331.txt,80661,80661,1998,27.58793730158731
49,524901105-10-K-19970627.txt,704051,704051,1998,13.614771031746029
50,59522J103-10-K-19970331.txt,912595,912595,1998,7.495100793650786
51,G0450A105-10-K-19970331.txt,947484,947484,1998,2.5552376984127
52,608190104-10-K-19970307.txt,851968,851968,1998,30.060317460317478
