,filename,CENTRAL INDEX KEY:,symbol,year,close_adjusted
0,704326107-10-K-2003-08-01.txt,723531,723531,2004,21.68502222
1,885175307-10-K-2003-03-20.txt,350907,350907,2004,11.79953968
2,457985208-10-K-2003-03-21.txt,917520,917520,2004,14.51920556
3,47733C207-10-K-2003-12-15.txt,885307,885307,2004,1.820401984
4,46120E602-10-K-2003-03-28.txt,1035267,1035267,2004,7.469990873
5,466313103-10-K-2003-11-12.txt,898293,898293,2004,21.04900159
6,778296103-10-K-2003-04-23.txt,745732,745732,2004,5.610540476
7,894650100-10-K-2003-02-19.txt,850429,850429,2004,12.79736627
8,595017104-10-K-2003-06-05.txt,827054,827054,2004,18.18146071
9,868873100-10-K-2003-12-22.txt,924717,924717,2004,23.83722222
10,584688105-10-K-2003-03-05.txt,1113481,1113481,2004,28.58101587
11,032654105-10-K-2003-12-23.txt,6281,6281,2004,30.72708016
12,032654105-10-K-2003-01-29.txt,6281,6281,2004,30.72708016
13,983919101-10-K-2003-06-12.txt,743988,743988,2004,24.96739762
14,29250R106-10-K-2003-03-28.txt,880285,880285,2004,8.267620238
15,739276103-10-K-2003-03-21.txt,833640,833640,2004,22.87295714
16,89579K109-10-K-2003-03-27.txt,1074771,1074771,2004,20.9978746
17,002824100-10-K-2003-02-19.txt,1800,1800,2004,13.7553877
18,376535100-10-K-2003-12-11.txt,1143513,1143513,2004,6.210246032
19,918076100-10-K-2003-02-21.txt,1030471,1030471,2004,75.5999881
20,91529Y106-10-K-2003-03-31.txt,5513,5513,2004,11.97911627
21,500643200-10-K-2003-07-22.txt,56679,56679,2004,15.89992302
22,743410102-10-K-2003-03-27.txt,899881,899881,2004,20.57395437
23,749360400-10-K-2003-02-28.txt,700841,700841,2004,2.707465476
24,91911X104-10-K-2003-03-31.txt,930184,930184,2004,11.73499167
25,540424108-10-K-2003-03-27.txt,60086,60086,2004,17.9147496
26,320867104-10-K-2003-03-07.txt,702325,702325,2004,26.16395317
27,92230Y104-10-K-2003-03-31.txt,1044777,1044777,2004,2.752027778
28,203668108-10-K-2003-03-27.txt,1108109,1108109,2004,26.49030794
29,536797103-10-K-2003-03-31.txt,1023128,1023128,2004,19.5465881
30,16150R104-10-K-2003-11-24.txt,830524,830524,2004,5.890961905
31,57772K101-10-K-2003-09-22.txt,743316,743316,2004,30.4927246
32,533900106-10-K-2003-02-14.txt,59527,59527,2004,12.13174286
33,864482104-10-K-2003-12-02.txt,1005210,1005210,2004,10.91393135
34,19623P101-10-K-2003-03-21.txt,711669,711669,2004,21.22700873
35,077347201-10-K-2003-03-26.txt,729580,729580,2004,29.78708373
36,497266106-10-K-2003-03-05.txt,56047,56047,2004,18.7165873
37,000360206-10-K-2003-03-28.txt,824142,824142,2004,3.123803968
38,639050103-10-K-2003-03-27.txt,878526,878526,2004,5.63315119
39,G5876H105-10-K-2003-05-02.txt,1058057,1058057,2004,11.04776111
40,880779103-10-K-2003-03-28.txt,97216,97216,2004,8.846484127
41,511637100-10-K-2003-03-26.txt,846901,846901,2004,8.10424127
42,903914109-10-K-2003-03-28.txt,1022646,1022646,2004,19.04746032
43,268948106-10-K-2003-03-28.txt,1050441,1050441,2004,4.381913095
44,74050M105-10-K-2003-03-27.txt,887919,887919,2004,5.985676587
45,694552100-10-K-2003-03-31.txt,1109546,1109546,2004,11.62011111
46,929740108-10-K-2003-03-31.txt,943452,943452,2004,8.522774603
47,988498101-10-K-2003-03-11.txt,1041061,1041061,2004,10.95078373
48,15670S105-10-K-2003-03-21.txt,920321,920321,2004,28.2784127
49,589889104-10-K-2003-03-31.txt,856982,856982,2004,13.34200317
50,150602209-10-K-2003-03-28.txt,761648,761648,2004,6.781480952
51,28176E108-10-K-2003-03-14.txt,1099800,1099800,2004,8.638888889
52,591610100-10-K-2003-02-10.txt,1026816,1026816,2004,22.32752143
53,312059108-10-K-2003-03-25.txt,1083643,1083643,2004,14.26796548
54,88554D205-10-K-2003-06-30.txt,910638,910638,2004,4.164857937
55,721467108-10-K-2003-11-18.txt,802481,802481,2004,19.33397143
56,887098101-10-K-2003-12-24.txt,1046050,1046050,2004,8.536405159
57,29444U502-10-K-2003-03-27.txt,1101239,1101239,2004,28.547275
58,09061G101-10-K-2003-03-03.txt,1048477,1048477,2004,6.210412698
59,00751Y106-10-K-2003-03-27.txt,1158449,1158449,2004,25.42387103
60,26874Q100-10-K-2003-03-03.txt,314808,314808,2004,22.90261667
61,516548104-10-K-2003-09-29.txt,1114925,1114925,2004,7.606904762
62,696077304-10-K-2003-09-29.txt,911216,911216,2004,3.324563492
