,filename,CENTRAL INDEX KEY:,index,symbol,year,high,low,close_adjusted_x,close_adjusted_y
0,749360400-10-K-2004-03-18.txt,700841,2320,700841,2004,5.946555555555558,5.645428571428571,2.7074654761904773,2.4015833333333325
1,147448104-10-K-2004-06-25.txt,911177,753,911177,2004,13.701583333333335,13.2649246031746,13.492519841269836,12.905821428571436
2,219023108-10-K-2004-03-12.txt,1046257,1419,1046257,2004,44.55555555555552,43.791547619047634,8.883078571428568,18.809432539682554
3,257651109-10-K-2004-10-07.txt,29644,779,29644,2004,34.51087301587304,33.78971428571428,10.681868253968249,13.251888888888883
4,29476L107-10-K-2004-03-12.txt,906107,960,906107,2004,31.024724206349212,30.48380952380952,15.541274206349199,19.33630238095237
5,960878106-10-K-2004-03-15.txt,106455,2956,106455,2004,22.40709126984126,21.799918650793654,22.116793650793657,24.80555357142857
6,105368203-10-K-2004-03-12.txt,790816,314,790816,2004,28.167123015873013,27.674880952380963,12.74299206349206,14.135371825396822
7,60871R209-10-K-2004-03-12.txt,24545,2641,24545,2004,67.84791230158724,66.87649999999998,25.354710317460324,25.511128174603186
8,847788106-10-K-2004-03-15.txt,934648,2729,934648,2004,33.37623015873015,32.701785714285734,23.063063888888887,25.867273015873014
9,371927104-10-K-2004-03-29.txt,1022321,1160,1022321,2004,11.435873015873016,11.1961626984127,4.870347222222222,4.768934920634922
10,35138T107-10-K-2004-09-10.txt,1068002,1109,1068002,2004,32.62634920634921,32.169047619047625,13.93401904761904,13.32426349206349
11,854616109-10-K-2004-03-16.txt,93556,2619,93556,2004,43.12565079365079,42.30832142857143,30.609939285714287,33.94890912698411
12,73278L105-10-K-2004-03-01.txt,945841,2233,945841,2004,36.62989285714284,35.57622261904765,21.694346825396828,27.88619920634921
13,594972408-10-K-2004-03-12.txt,1050446,1836,1050446,2004,51.3700849206349,49.24747619047619,50.251230158730145,65.85788492063492
14,552690109-10-K-2004-02-27.txt,67716,1722,67716,2004,24.670119047619053,24.345115079365076,11.132154761904767,13.901816666666678
15,871503108-10-K-2004-06-14.txt,849399,2630,849399,2004,46.175336904761885,44.754569841269856,17.522175396825386,15.449073809523814
16,032159105-10-K-2004-07-23.txt,6207,262,6207,2004,17.800833333333333,17.672821428571428,14.646712698412696,21.744885714285694
17,055645303-10-K-2004-12-14.txt,14846,415,14846,2004,22.082857142857165,21.688880952380945,8.883356349206354,10.133269444444439
18,410495105-10-K-2004-03-15.txt,1109242,1247,1109242,2004,28.965416666666666,28.244742063492073,97.09806150793655,120.87926825396823
19,171798101-10-K-2004-03-11.txt,1168054,3002,1168054,2004,31.449067460317465,30.704642857142872,29.216592460317464,37.03893611111109
20,319383105-10-K-2004-03-12.txt,314489,431,314489,2004,24.408761904761896,23.960275,35.45836309523808,38.297494047619075
21,704326107-10-K-2004-07-20.txt,723531,2118,723531,2004,34.21651944444445,33.46526984126985,21.685022222222226,22.251888492063493
22,001853100-10-K-2004-06-29.txt,796505,599,796505,2004,2.2683730158730167,2.070198412698413,2.1610714285714296,1.4025396825396832
23,858119100-10-K-2004-03-12.txt,1022671,2596,1022671,2004,30.22736904761903,29.09957142857143,5.5771626984127005,6.207341666666665
24,670002104-10-K-2004-03-15.txt,1000694,2011,1000694,2004,4.79279365079365,4.49743134920635,4.622063492063492,2.1152892857142858
25,716748108-10-K-2004-03-12.txt,872248,2244,872248,2004,4.279973015873015,4.035344444444447,16.65206031746033,29.59825079365077
26,359694106-10-K-2004-02-25.txt,39368,1129,39368,2004,27.69404761904761,27.108928571428574,11.608576190476189,13.149209523809526
27,53220K207-10-K-2004-03-12.txt,886163,1618,886163,2004,14.658928571428573,13.947777777777775,61.04978055555554,35.07425714285713
28,431573104-10-K-2004-12-07.txt,47518,1319,47518,2004,59.227817460317475,58.32067460317461,32.159392063492085,28.59841944444443
29,040047102-10-K-2004-03-01.txt,1080709,188,1080709,2004,5.526949206349207,5.302222222222224,54.137380952380965,78.83634126984126
30,007094105-10-K-2004-02-25.txt,1000753,1985,1000753,2004,14.618154761904757,14.091186507936506,4.957597619047621,9.346636904761905
31,774678403-10-K-2004-05-25.txt,785815,2366,785815,2004,12.063047619047609,11.49696428571429,4.736678174603174,9.915176190476195
32,553530106-10-K-2004-11-09.txt,1003078,1833,1003078,2004,31.46809523809523,30.85594841269841,22.37807420634921,25.04267698412698
33,100557107-10-K-2004-03-11.txt,949870,2413,949870,2004,21.061111111111114,20.568853174603177,20.827460317460325,23.458690476190487
34,029683109-10-K-2004-07-14.txt,713425,141,713425,2004,6.502428571428576,6.239515873015875,3.2699194444444437,3.152973015873016
35,703343103-10-K-2004-03-29.txt,76605,2116,76605,2004,10.2936626984127,10.054269841269843,4.527728968253966,4.408819047619048
36,83545R108-10-K-2004-12-03.txt,1029744,2544,1029744,2004,1.8233373015873036,1.6846388888888884,17.531190476190474,12.751365079365069
37,000361105-10-K-2004-07-22.txt,1750,92,1750,2004,12.105634920634921,11.645972222222225,10.880572222222225,14.359951587301598
38,62914B100-10-K-2004-03-12.txt,1065332,906,1065332,2004,6.0323341269841215,5.700812301587299,3.727809126984129,3.282026587301586
39,291087203-10-K-2004-06-29.txt,32621,1834,32621,2004,3.3615416666666693,3.2167718253968247,1.4428519841269831,1.441527777777779
40,050757103-10-K-2004-02-25.txt,807707,2900,807707,2004,16.189567460317463,15.554734126984124,15.877765873015866,15.110992063492056
41,377316104-10-K-2004-03-15.txt,41719,1196,41719,2004,12.700553968253965,12.37713492063493,8.93195396825397,9.803663095238099
42,826919102-10-K-2004-01-27.txt,1038074,2508,1038074,2004,43.510412698412715,41.79498412698413,42.61320634920633,31.080793650793648
43,151020104-10-K-2004-03-15.txt,816284,529,816284,2004,48.0870079365079,46.44933730158733,6.589362301587307,10.937004365079362
44,98235T107-10-K-2004-02-20.txt,1137861,2962,1137861,2004,30.41342857142859,29.503726190476204,29.960964285714283,24.32208333333333
45,493732101-10-K-2004-03-11.txt,930420,1539,930420,2004,9.700166666666666,9.223849206349204,8.028277777777777,8.505663888888893
46,896818101-10-K-2004-06-03.txt,1021162,2680,1021162,2004,34.46523809523812,33.59371031746033,16.40193452380952,17.711424206349207
47,278715206-10-K-2004-03-30.txt,814549,878,814549,2004,14.07701587301586,13.46473809523808,1.4246210317460315,1.5744277777777786
48,280358102-10-K-2004-03-30.txt,1017968,887,1017968,2004,5.684884920634921,5.378781349206348,5.564615079365081,4.9174722222222185
49,74386T105-10-K-2004-03-15.txt,1178970,2171,1178970,2004,18.316746031746028,17.96742063492064,11.723888095238086,11.619691269841269
50,283677854-10-K-2004-03-15.txt,31978,889,31978,2004,15.318055555555556,15.018928571428583,12.485486111111104,16.735998809523803
51,30161Q104-10-K-2004-02-20.txt,939767,1012,939767,2004,8.735990079365076,8.287615079365077,8.527194444444442,7.752519444444445
52,876664103-10-K-2004-03-09.txt,890319,2653,890319,2004,24.81059523809525,24.245912698412685,13.95287023809524,18.821401984126986
53,29084Q100-10-K-2004-02-26.txt,105634,929,105634,2004,41.496111111111134,40.75359166666666,4.888697222222224,6.2925543650793685
54,769397100-10-K-2004-06-02.txt,1041368,2398,1041368,2004,20.88723809523809,20.647626984127,8.739551587301587,9.36107420634922
55,55261F104-10-K-2004-02-26.txt,36270,1838,36270,2004,95.30373015873019,93.96663095238097,64.98174801587301,73.32574642857145
56,729132100-10-K-2004-12-08.txt,785786,2213,785786,2004,14.952976190476196,14.348213888888885,14.629583333333326,14.739146825396825
57,09061G101-10-K-2004-02-27.txt,1048477,381,1048477,2004,6.377341269841274,6.0567142857142855,6.210412698412702,7.364305555555558
58,808541106-10-K-2004-03-11.txt,1000623,2621,1000623,2004,31.67216269841268,31.00674603174604,10.864605952380952,9.944989682539687
59,637546102-10-K-2004-03-31.txt,865058,1982,865058,2004,22.59493253968253,22.348337301587314,13.64656746031747,12.632158730158725
60,231082108-10-K-2004-03-15.txt,1058623,618,1058623,2004,17.73219047619046,17.199587301587304,139.6077142857143,102.80412698412692
61,015271109-10-K-2004-03-15.txt,1035443,183,1035443,2004,62.68916666666667,61.58738095238099,39.65167658730161,49.62466706349206
62,046220109-10-K-2004-12-14.txt,1001258,201,1001258,2004,22.611361111111126,21.740757936507922,16.013768253968248,23.4754873015873
63,526057104-10-K-2004-03-01.txt,920760,1610,920760,2004,49.485357142857154,48.14139285714289,39.892680952380964,50.57874166666667
64,171484108-10-K-2004-03-15.txt,20212,555,20212,2004,38.96338888888886,38.03161865079362,33.19685515873016,34.53847182539681
65,398231100-10-K-2004-02-25.txt,1037390,1221,1037390,2004,23.69320873015873,23.43310555555555,21.117898412698427,22.539504365079374
66,758075402-10-K-2004-03-12.txt,930236,2401,930236,2004,57.07869047619045,55.64186111111115,16.411959523809525,16.92953373015873
67,646025106-10-K-2004-12-01.txt,356309,1944,356309,2004,40.42821428571428,39.8320634920635,8.377841666666667,9.582918253968254
68,276317104-10-K-2004-03-22.txt,31107,935,31107,2004,16.515785714285723,16.38016468253969,7.9367222222222145,10.955152380952379
69,969199108-10-K-2004-03-12.txt,895450,2944,895450,2004,15.006289682539684,14.674166666666668,14.872777777777786,17.131706349206354
