,filename,CENTRAL INDEX KEY:,index,symbol,year,high,low,close_adjusted_x,close_adjusted_y
0,74762E102-10-K-20010402.txt,1050915,1930,1050915,2001,23.674193548387088,22.47866935483872,23.10842741935483,8.728928571428572
1,206710204-10-K-2001-09-19.txt,749038,437,749038,2001,9.006995967741934,8.240572580645157,52.8573262096774,36.25607658730159
2,846819100-10-K-20010322.txt,743238,2169,743238,2001,3.957883064516128,3.7144112903225786,1.272502016129032,3.4944444444444445
3,78388J106-10-K-20010402.txt,1034054,2053,1034054,2001,22.437056451612914,20.915927419354844,21.620443548387094,2.5253821428571444
4,871851101-10-K-20010330.txt,945114,2243,945114,2001,2.134947580645163,1.951336693548387,1.5286419354838707,1.6893575396825384
5,518439104-10-K-2001-09-17.txt,1001250,770,1001250,2001,38.31564516129031,37.246129032258075,14.852897177419354,12.500707539682528
6,371901109-10-K-20010313.txt,355811,1013,355811,2001,26.94000000000001,25.85588709677421,4.772869354838711,5.2964686507936465
7,60740F105-10-K-20010228.txt,911109,1494,911109,2001,29.742338709677423,28.52580645161293,13.286943145161295,9.853903174603174
8,057755100-10-K-20010327.txt,9346,371,9346,2001,23.448629032258058,22.56725806451613,8.127548387096772,8.356537698412698
9,904677101-10-K-2001-09-21.txt,100726,2383,100726,2001,7.959383064516131,7.55414516129033,23.339576612903233,23.488452380952406
10,032657207-10-K-20011026.txt,6284,93,6284,2001,41.67100806451607,39.81508064516129,36.37245241935486,38.89144246031747
11,68243Q106-10-K-20011001.txt,1084869,916,1084869,2001,10.285883064516133,9.714330645161297,10.048411290322584,10.378456349206347
12,671044105-10-K-2001-09-28.txt,1039065,1771,1039065,2001,7.3829677419354915,6.762169354838713,7.057673387096787,19.144285714285697
13,14052H506-10-K-20010402.txt,1061630,373,1061630,2001,5.225068548387099,5.140661290322581,18.879239516129037,17.987689682539674
14,05367P100-10-K-20010326.txt,896841,210,896841,2001,13.622439516129026,12.822217741935484,13.3413991935484,12.147309523809529
15,835898107-10-K-20010315.txt,823094,288,823094,2001,18.403387096774203,17.75850806451613,14.359758064516132,9.562145238095242
16,32020R109-10-K-20010329.txt,36029,893,36029,2001,32.17794354838709,31.326612903225808,3.6890278225806457,4.765278174603176
17,91911X104-10-K-20010402.txt,930184,2485,930184,2001,43.97411290322579,42.42072580645157,27.46600806451612,22.580005952380944
18,115660201-10-K-20010313.txt,14803,2253,14803,2001,4.237157258064515,3.9672177419354817,4.115798387096772,6.704404761904762
19,556269108-10-K-20010330.txt,913241,2104,913241,2001,14.1410806451613,13.416512096774204,2.56364879032258,3.14025992063492
20,619903107-10-K-20011217.txt,896985,673,896985,2001,8.531048387096773,8.321290322580642,3.3857237903225808,11.519126190476193
21,636180101-10-K-20011217.txt,70145,1636,70145,2001,44.502016129032214,43.58133064516129,14.964218145161295,13.43375119047618
22,87233Q108-10-K-20010329.txt,1075607,2259,1075607,2001,24.125806451612906,23.433225806451613,7.476338306451615,8.62422539682539
23,890110109-10-K-20010402.txt,1005817,2311,1005817,2001,34.817943548387085,34.2615322580645,14.131098387096767,18.303145238095244
24,037347101-10-K-20010329.txt,1047884,130,1047884,2001,6.568028225806452,6.393802419354838,1.010485887096774,2.182801984126985
25,946760105-10-K-20010417.txt,945983,2550,945983,2001,3.773512096774192,3.585919354838708,1.6704766129032236,1.048734126984127
26,774515100-10-K-20010402.txt,895456,1963,895456,2001,5.225318548387096,5.041854838709677,4.464652419354841,5.084770634920635
