,filename,CENTRAL INDEX KEY:,index,symbol,year,high,low,close_adjusted_x,close_adjusted_y
0,502160104-10-K-2005-03-28.txt,60714,1783,60714,2005,6.541499603174603,6.419031746031754,6.491487301587307,8.550956573705175
1,85254C107-10-K-2005-04-28.txt,6885,2739,6885,2005,36.63475714285714,35.63232142857142,7.793021428571433,8.61356533864542
2,172908105-10-K-2005-08-15.txt,723254,750,723254,2005,42.06400317460318,41.27291666666668,34.18211865079368,33.489663346613554
3,92220P105-10-K-2005-12-13.txt,203527,3032,203527,2005,40.2300595238095,39.35682777777776,35.21627182539683,45.576310756972134
4,859158107-10-K-2005-03-31.txt,93451,2754,93451,2005,11.989722222222223,11.684603174603168,4.284360317460319,4.849992430278885
5,020772109-10-K-2005-03-09.txt,884269,187,884269,2005,2.357745634920636,2.2429726190476167,2.3068341269841266,2.3655661354581667
6,22284P105-10-K-2005-03-16.txt,928658,787,928658,2005,15.021093650793645,14.539490079365086,14.761788095238098,13.457808764940241
7,320734106-10-K-2005-03-16.txt,740663,1147,740663,2005,43.308086111111095,42.722640873015905,6.307810714285711,6.445400398406375
8,63935N107-10-K-2005-03-10.txt,1019737,2032,1019737,2005,22.184325396825386,21.57798412698413,21.90190476190475,20.011633466135464
9,826919102-10-K-2005-02-15.txt,1038074,2659,1038074,2005,31.62725793650793,30.61001031746034,31.080793650793648,39.25453426294821
10,01741R102-10-K-2005-02-28.txt,1018963,233,1018963,2005,26.520084523809533,25.576356349206343,21.46885039682539,54.150217529880436
11,286082102-10-K-2005-03-15.txt,867374,952,867374,2005,20.673578968253967,20.191545238095237,20.44231706349208,24.649601593625512
12,905399101-10-K-2005-03-11.txt,883948,2959,883948,2005,39.84377976190476,38.81719642857141,18.944378571428572,21.62956055776891
13,864482104-10-K-2005-12-05.txt,1005210,2713,1005210,2005,32.349443650793646,31.725234920634946,11.378001190476189,12.390804382470126
14,880345103-10-K-2005-03-11.txt,97134,2877,97134,2005,40.31261904761902,39.65281746031749,8.141399206349208,15.611676095617531
15,16150R104-10-K-2005-11-23.txt,830524,536,830524,2005,14.729396825396824,14.633960317460318,5.875931746031745,7.011166533864538
16,878237106-10-K-2005-04-01.txt,790703,2823,790703,2005,38.01375793650793,37.23980158730163,37.618690476190466,37.863227091633476
17,946760105-10-K-2005-03-14.txt,945983,3160,945983,2005,11.544422619047621,11.051322619047617,6.041728174603177,7.601431872509964
18,983134107-10-K-2005-03-15.txt,1174922,3177,1174922,2005,56.92917420634919,54.871045634920605,55.43397658730158,72.65805617529875
19,89336Q100-10-K-2005-04-14.txt,795212,2940,795212,2005,10.931773809523811,10.423940476190474,8.371414285714286,4.700056573705175
20,45765Y105-10-K-2005-03-30.txt,875355,1557,875355,2005,1.0555468253968254,0.9785321428571438,0.410725,0.8338286852589641
21,040712101-10-K-2005-01-03.txt,779544,198,779544,2005,31.64404246031748,30.666806349206354,14.279229761904757,13.677228286852582
22,040712101-10-K-2005-12-30.txt,779544,198,779544,2005,31.64404246031748,30.666806349206354,14.279229761904757,13.677228286852582
23,563571108-10-K-2005-03-16.txt,61986,1975,61986,2005,44.32892817460321,43.279503174603185,4.791623809523808,17.51923227091634
24,957541105-10-K-2005-06-14.txt,1002135,3161,1002135,2005,5.422658333333333,5.199638888888892,21.239444444444448,12.258484462151394
25,596278101-10-K-2005-03-17.txt,769520,1878,769520,2005,61.928021428571405,60.2893626984127,10.194448809523813,14.62173067729084
26,449623107-10-K-2005-04-01.txt,49754,854,49754,2005,44.952777777777754,43.936303968253966,31.711571825396806,35.651134262948204
27,757473103-10-K-2005-03-30.txt,892222,431,892222,2005,3.3572821428571427,3.2351615079365077,3.2926242063492057,3.86789561752988
28,700666100-10-K-2005-03-16.txt,76282,2341,76282,2005,19.15505753968253,18.211098412698426,17.822696428571426,15.90516733067729
29,88023U101-10-K-2005-03-08.txt,1206264,2889,1206264,2005,17.6098369047619,17.07478571428571,16.820610317460307,15.003449402390439
30,029912201-10-K-2005-03-30.txt,1053507,153,1053507,2005,21.46272936507936,21.013165079365066,19.07433452380952,29.944380079681288
31,609027107-10-K-2005-03-15.txt,907242,1827,907242,2005,24.43582499999999,23.12352658730161,19.51545634920636,24.813266932270928
32,031100100-10-K-2005-03-08.txt,1037868,137,1037868,2005,40.39009682539686,39.63568293650793,10.979240079365077,12.375997211155381
33,754730109-10-K-2005-12-14.txt,720005,2506,720005,2005,31.27037698412697,30.674432539682545,11.452048809523806,23.08440318725101
34,44930G107-10-K-2005-03-14.txt,883984,1463,883984,2005,32.69549325396825,31.721961507936516,32.21277777777777,40.50308764940237
