,filename,CENTRAL INDEX KEY:,index,symbol,year,high,low,close_adjusted_x,close_adjusted_y
0,69562K100-10-K-2002-03-22.txt,1069530,2014,1069530,2002,7.449841269841273,6.9369365079365055,29.778168253968268,21.422024603174624
1,34629U103-10-K-2002-10-29.txt,884144,193,884144,2002,3.1994841269841268,2.925158730158732,20.434394444444443,16.005291269841265
2,589400100-10-K-2002-03-27.txt,64996,1519,64996,2002,44.274246031746024,43.337341269841254,21.367774999999995,21.64230873015874
3,862685104-10-K-2002-03-25.txt,915735,2309,915735,2002,7.101071428571432,6.685880952380956,2.3048083333333342,10.134770238095244
4,266605104-10-K-2002-03-28.txt,1082038,755,1082038,2002,6.474555555555552,6.0583373015873025,6.253301587301589,2.432384920634921
5,76122Q105-10-K-2002-08-23.txt,1084765,2075,1084765,2002,22.517142857142854,21.597698412698414,9.041150793650797,9.654957936507927
6,313148108-10-K-2002-03-27.txt,845877,72,845877,2002,34.669047619047625,33.402777777777786,25.686090476190483,19.935784920634923
7,852061100-10-K-2002-03-04.txt,101830,2145,101830,2002,13.896869047619052,13.236626984126994,10.42936984126984,12.033998015873008
8,040712101-10-K-2002-12-27.txt,779544,166,779544,2002,7.2584087301587275,7.112007936507936,3.180881349206349,3.955496825396824
9,909218109-10-K-2002-03-08.txt,798949,2528,798949,2002,17.20924603174602,16.491428571428568,16.873134920634932,20.273293650793658
10,902925106-10-K-2002-03-22.txt,883945,2538,883945,2002,10.243630952380958,9.81304761904762,10.0524246031746,9.362571428571428
11,008252108-10-K-2002-04-01.txt,1004434,117,1004434,2002,59.89710317460316,58.13702380952383,26.10264563492064,25.72462857142857
12,701081101-10-K-2002-03-18.txt,76321,1944,76321,2002,3.326011904761904,3.1185317460317474,3.2284523809523797,2.403928571428572
13,553530106-10-K-2002-11-26.txt,1003078,1624,1003078,2002,17.676507936507925,17.0184126984127,12.33285396825397,14.512859523809526
14,132011107-10-K-2002-03-22.txt,820081,446,820081,2002,37.66087301587297,36.44650793650792,16.416998809523808,10.205441269841273
15,42805E108-10-K-2002-04-01.txt,1038133,1179,1038133,2002,0.7280023809523806,0.654876984126984,6.696556746031744,14.506959920634914
