,filename,CENTRAL INDEX KEY:,index,symbol,year,high,low,close_adjusted_x,close_adjusted_y
0,219023108-10-K-20000324.txt,1046257,1121,1046257,2000,25.100674603174607,24.445833333333322,4.71287658730159,5.5952350806451605
1,74050M105-10-K-20000330.txt,887919,1721,887919,2000,7.021607142857151,6.779730158730168,4.27177976190476,4.818050403225809
2,103304101-10-K-20000330.txt,906553,338,906553,2000,4.931765873015877,4.715218253968256,4.459539682539684,4.328041129032257
3,828730200-10-K-20000328.txt,90498,1962,90498,2000,21.897142857142875,21.28440476190476,6.9050464285714295,9.804120161290324
4,253798102-10-K-20001221.txt,854775,625,854775,2000,8.238031746031758,7.686107142857157,7.965365079365099,6.879205645161296
5,701081101-10-K-20000322.txt,76321,1743,76321,2000,5.400305555555569,5.0897579365079455,5.243611111111119,4.9610766129032235
6,361438104-10-K-20000330.txt,1060349,904,1060349,2000,23.623809523809555,23.031468253968292,8.875359920634919,14.429295564516135
7,057665200-10-K-20000329.txt,9326,236,9326,2000,10.693611111111109,10.433412698412695,0.3871341269841273,0.6475645161290324
8,285512109-10-K-20000629.txt,712515,687,712515,2000,70.99428571428567,65.50761904761895,20.566250000000004,26.862540322580642
9,233326107-10-K-20000315.txt,714603,665,714603,2000,77.72849206349201,75.16880952380943,19.971880952380946,22.704250806451622
10,035290105-10-K-20000308.txt,52795,203,52795,2000,26.92789682539687,25.72869047619052,18.63335396825396,19.12500967741936
11,630077105-10-K-20000302.txt,704532,1512,704532,2000,34.95682539682541,31.34349206349209,33.16543650793653,22.280362903225818
12,904607108-10-K-20000330.txt,100716,2265,100716,2000,6.559710317460321,6.370603174603177,5.202375000000002,4.880358064516127
13,989207105-10-K-20000309.txt,877212,2439,877212,2000,51.641428571428506,48.816349206349145,9.972846031746034,9.07691532258065
14,829073105-10-K-20000329.txt,920371,2062,920371,2000,45.196825396825396,44.55317460317463,9.185222222222231,10.78810241935484
15,630402105-10-K-20000928.txt,69633,1580,69633,2000,3.671523809523808,3.5424801587301546,0.6659436507936509,0.9395927419354844
16,377316104-10-K-20000329.txt,41719,946,41719,2000,11.538690476190492,11.127214285714299,6.686517857142857,8.89304596774194
17,488360108-10-K-20000628.txt,887730,1212,887730,2000,42.928492063492044,40.08829365079366,85.4029166666667,55.738064516129036
18,354613101-10-K-20001207.txt,38777,249,38777,2000,35.500595238095244,34.06007936507937,8.776184126984132,10.24314516129032
19,69357C503-10-K-20000330.txt,1007330,1790,1007330,2000,15.903055555555575,14.655992063492087,152.5559523809524,85.18866935483868
20,319383105-10-K-20000321.txt,314489,327,314489,2000,19.444166666666685,18.973571428571454,21.69634087301588,23.143227419354826
21,004239109-10-K-20000330.txt,899629,72,899629,2000,5.7019285714285814,5.627769841269849,2.448715476190477,3.0206395161290334
22,894650100-10-K-20000321.txt,850429,2144,850429,2000,22.241111111111106,21.39448412698412,16.701434126984132,14.154539919354846
23,754730109-10-K-20001222.txt,720005,1882,720005,2000,24.9429761904762,23.80662698412701,5.681265476190476,7.406862903225805
24,761152107-10-K-20000925.txt,943819,1888,943819,2000,39.42416666666666,37.31892857142857,6.912478968253969,11.196220967741935
25,003654100-10-K-20000623.txt,815094,14,815094,2000,44.13301587301584,40.57138888888889,24.722956349206328,20.061491935483872
26,457030104-10-K-20001220.txt,50493,1111,50493,2000,10.395476190476213,9.96126587301589,5.028274603174603,6.241429838709678
27,925811101-10-K-20001227.txt,310056,2324,310056,2000,3.614476190476188,3.4372142857142816,3.121353968253968,2.407188306451611
28,514606102-10-K-20000323.txt,57528,1296,57528,2000,10.258531746031766,9.867015873015891,4.923605555555559,6.611422983870963
29,721467108-10-K-20001120.txt,802481,1778,802481,2000,7.35753968253968,7.080158730158723,5.2084912698412715,8.824532258064524
30,667655104-10-K-20000327.txt,73020,1613,73020,2000,22.44571428571428,21.74972222222223,10.937136507936511,12.625399596774207
31,210795209-10-K-20000211.txt,319687,352,319687,2000,11.737351190476188,11.263269047619048,2.4704710317460306,3.518314516129033
32,371901109-10-K-20000317.txt,355811,949,355811,2000,27.969642857142876,26.517063492063517,4.909232936507942,4.772869354838711
33,050757103-10-K-20000202.txt,807707,2341,807707,2000,27.472333333333353,25.08878968253972,26.13097619047621,9.352040322580649
34,518415104-10-K-20000330.txt,855658,1311,855658,2000,56.25908730158722,52.181904761904704,17.01754960317459,21.571290322580662
35,371927104-10-K-20000329.txt,1022321,917,1022321,2000,7.1081309523809715,6.817880952380963,1.9327071428571418,1.9070991935483843
36,527288104-10-K-20000329.txt,96223,1320,96223,2000,24.948849206349216,24.26932539682541,6.936136507936508,9.009808467741935
37,957090103-10-K-20000329.txt,311094,2358,311094,2000,29.49853174603175,28.617896825396876,18.053479761904768,24.061913709677444
38,502424104-10-K-20000330.txt,1056239,1290,1056239,2000,56.44623015873015,54.64238095238093,20.920583333333337,30.613820161290306
39,785060104-10-K-20000322.txt,835324,2102,835324,2000,20.95690476190477,20.74238095238095,4.318007936507936,6.2091479838709684
40,69478X105-10-K-20000403.txt,1028918,1777,1028918,2000,3.1140575396825403,2.8727083333333328,15.10758928571429,2.8111290322580653
41,207797101-10-K-20000313.txt,276209,559,276209,2000,30.348611111111122,29.29924603174606,11.220264682539678,14.25992903225807
42,422806109-10-K-20000127.txt,46619,999,46619,2000,15.602301587301573,15.001031746031735,3.5733142857142837,4.1363625000000015
43,596278101-10-K-20000331.txt,769520,1399,769520,2000,6.519769841269847,6.269694444444458,1.0343916666666668,0.9321645161290308
44,784117103-10-K-20000329.txt,350894,1957,350894,2000,92.9046428571428,87.91690476190476,11.925088492063495,17.037313709677427
45,74460D109-10-K-20000330.txt,318380,1796,318380,2000,23.330039682539702,22.92992063492066,12.223628174603169,16.657022177419353
46,03748R101-10-K-20000315.txt,922864,68,922864,2000,42.831746031746036,42.188849206349175,13.104896825396821,14.86530403225806
47,44934S107-10-K-20000330.txt,749660,1075,749660,2000,2.593690476190477,2.282380952380951,12.228174603174615,10.216532258064523
48,29472R108-10-K-20000315.txt,895417,722,895417,2000,24.713809523809534,24.391666666666694,5.975285714285714,7.416736693548387
49,410761100-10-K-20000330.txt,1040719,2359,1040719,2000,4.402341269841268,4.302539682539682,73.16627976190476,132.22734959677425
50,63934E108-10-K-20001221.txt,808450,1516,808450,2000,35.5376984126984,34.03039682539685,34.69825793650793,30.076943951612893
51,44949L105-10-K-20001222.txt,49728,1089,49728,2000,2.2700396825396827,2.048968253968254,2.144325396825397,1.0399596774193545
52,44949L105-10-K-20000110.txt,49728,1089,49728,2000,2.2700396825396827,2.048968253968254,2.144325396825397,1.0399596774193545
53,486026107-10-K-20000322.txt,54681,1247,54681,2000,41.8329761904762,40.18611111111113,25.583375793650784,15.282708064516143
54,518439104-10-K-20000918.txt,1001250,717,1001250,2000,45.739920634920594,44.102857142857076,17.59887182539682,14.852897177419354
55,866942105-10-K-20000308.txt,1024795,2028,1024795,2000,7.836138888888892,7.663035714285716,1.3232460317460324,1.3205403225806436
56,210502100-10-K-20000330.txt,889609,515,889609,2000,1.6233293650793623,1.4379642857142836,1.5196190476190456,1.6508225806451597
57,78486Q101-10-K-20000317.txt,719739,1994,719739,2000,52.80650793650784,48.85896825396818,39.445277777777754,24.986209677419357
58,939653101-10-K-20000324.txt,104894,2399,104894,2000,18.02353174603176,17.6309126984127,6.9300734126984125,9.720243548387096
59,88554D205-10-K-20000330.txt,910638,611,910638,2000,14.36166666666667,13.459325396825395,4.671586111111114,4.482507661290323
60,751452202-10-K-20000323.txt,842183,1902,842183,2000,14.407619047619072,14.144960317460338,4.2196694444444445,5.375047580645164
61,718592108-10-K-20000419.txt,78239,1809,78239,2000,9.45556746031748,9.121337301587321,8.558686111111108,12.30364153225806
62,920437100-10-K-20000728.txt,717720,2302,717720,2000,36.00695436507936,35.42992063492063,11.097037301587308,13.169872177419359
63,831865100-10-K-20000303.txt,91142,122,91142,2000,17.886071428571416,17.42468253968254,2.1574611111111106,2.2086895161290307
64,090911108-10-K-20000414.txt,811240,265,811240,2000,2.67422619047619,2.4297857142857104,2.127961507936507,3.1654459677419347
65,338517105-10-K-20000103.txt,12040,242,12040,2000,4.377309523809523,4.294726190476189,3.1669777777777783,3.516892338709676
66,09058M103-10-K-20001229.txt,720154,221,720154,2000,3.0751269841269835,2.872329365079362,2.9595158730158704,6.124754032258067
67,290846104-10-K-20001228.txt,808326,733,808326,2000,81.85968253968251,72.74337301587296,136.62903690476185,74.08074153225806
68,928298108-10-K-20000330.txt,103730,2349,103730,2000,44.18472222222224,41.034047619047605,28.94219126984128,17.333218145161286
69,91359E105-10-K-20000329.txt,798783,2255,798783,2000,17.016309523809525,16.736269841269838,4.8691186507936495,7.18860483870968
70,293792107-10-K-20000301.txt,1061219,749,1061219,2000,23.48242063492065,22.938095238095265,2.032227777777776,3.7928302419354827
71,278715206-10-K-20000601.txt,814549,691,814549,2000,6.501666666666665,6.105912698412702,5.193683730158728,0.9438725806451612
72,45337C102-10-K-20000322.txt,879169,1116,879169,2000,90.52801587301585,79.92797619047622,47.98499999999997,18.17883064516129
73,000360206-10-K-20000329.txt,824142,4,824142,2000,21.68511904761907,20.887460317460352,1.6085880952380955,1.8945153225806457
74,512815101-10-K-20000328.txt,1090425,1260,1090425,2000,47.332063492063426,45.20674603174599,36.28834880952383,30.619845564516112
75,037833100-10-K-20001214.txt,320193,5,320193,2000,74.19123015873015,69.60936507936509,2.9267376984127,1.2945483870967742
76,913259107-10-K-20000330.txt,755001,2294,755001,2000,28.937103174603184,28.415714285714298,11.489296428571432,10.593380241935488
77,413160102-10-K-20000330.txt,851310,1015,851310,2000,54.56144444444436,49.463261904761886,51.6377579365079,9.504862903225806
78,371559105-10-K-20000330.txt,1012620,976,1012620,2000,19.02813492063493,18.185714285714273,2.4547416666666657,4.27481814516129
79,002896207-10-K-20000427.txt,1018840,114,1018840,2000,18.49286111111113,17.26797619047621,13.104311507936512,22.202546774193557
80,22284P105-10-K-20000329.txt,928658,577,928658,2000,11.163615079365098,10.592242063492082,10.845813492063515,13.990685483870974
81,714046109-10-K-20000328.txt,31791,1746,31791,2000,76.92337301587297,72.84146825396824,30.206696031746038,26.21396854838709
82,858155203-10-K-20000525.txt,1050825,1949,1050825,2000,14.41948412698413,13.87777777777778,7.6505182539682535,7.427101209677421
83,89336Q100-10-K-20000428.txt,795212,2227,795212,2000,10.245043650793665,9.843496031746046,7.890144841269838,6.541000403225807
84,077347201-10-K-20000329.txt,729580,248,729580,2000,27.55253968253971,25.899484126984163,22.062533333333334,22.032107258064503
