filename,CENTRAL INDEX KEY:
211919105-10-K-2003-04-30.txt,1125536
57685P304-10-K-2003-09-05.txt,786998
704326107-10-K-2003-08-01.txt,723531
780076105-10-K-2003-03-26.txt,85462
262241102-10-K-2003-03-31.txt,1086467
885175307-10-K-2003-03-20.txt,350907
690113105-10-K-2003-08-20.txt,867490
615337102-10-K-2003-03-27.txt,1069822
021373105-10-K-2003-03-17.txt,1016546
457985208-10-K-2003-03-21.txt,917520
825846108-10-K-2003-03-26.txt,807873
449661503-10-K-2003-03-31.txt,819551
47733C207-10-K-2003-12-15.txt,885307
343258109-10-K-2003-12-19.txt,1123276
46120E602-10-K-2003-03-28.txt,1035267
319734109-10-K-2003-03-28.txt,714719
40420K103-10-K-2003-03-27.txt,313478
482686102-10-K-2003-02-13.txt,862480
64124W106-10-K-2003-09-29.txt,918112
654113703-10-K-2003-04-15.txt,1076641
25457C207-10-K-2003-04-15.txt,879703
92719D100-10-K-2003-03-17.txt,1113428
339099103-10-K-2003-07-23.txt,314132
759594302-10-K-2003-03-31.txt,874992
92672P108-10-K-2003-03-31.txt,919794
466313103-10-K-2003-11-12.txt,898293
778296103-10-K-2003-04-23.txt,745732
894650100-10-K-2003-02-19.txt,850429
001303106-10-K-2003-10-14.txt,837038
117769109-10-K-2003-03-26.txt,1046501
883375107-10-K-2003-03-31.txt,795551
848420105-10-K-2003-03-13.txt,914536
00339B107-10-K-2003-03-28.txt,1052837
67018N108-10-K-2003-03-28.txt,75448
350384103-10-K-2003-03-28.txt,922251
595017104-10-K-2003-06-05.txt,827054
868873100-10-K-2003-12-22.txt,924717
882491103-10-K-2003-08-21.txt,97472
584688105-10-K-2003-03-05.txt,1113481
423319102-10-K-2003-01-30.txt,46709
032654105-10-K-2003-12-23.txt,6281
344820105-10-K-2003-01-30.txt,37914
749121109-10-K-2003-10-16.txt,1037949
983919101-10-K-2003-06-12.txt,743988
004616108-10-K-2003-03-28.txt,2062
29250R106-10-K-2003-03-28.txt,880285
419131107-10-K-2003-12-24.txt,930803
45767A105-10-K-2003-03-21.txt,1067462
313135501-10-K-2003-11-26.txt,744106
073677106-10-K-2003-03-31.txt,1103345
29256E109-10-K-2003-03-28.txt,944763
027118108-10-K-2003-03-26.txt,804138
739276103-10-K-2003-03-21.txt,833640
313586109-10-K-2003-03-31.txt,310522
238134100-10-K-2003-03-27.txt,886530
89579K109-10-K-2003-03-27.txt,1074771
361448103-10-K-2003-03-19.txt,40211
294741103-10-K-2003-03-31.txt,1038339
75040K109-10-K-2003-03-31.txt,1031329
281033100-10-K-2003-09-29.txt,1089567
688582105-10-K-2003-03-31.txt,874734
872479209-10-K-2003-09-25.txt,277928
36238T104-10-K-2003-03-28.txt,904973
64115J106-10-K-2003-06-06.txt,1071342
002824100-10-K-2003-02-19.txt,1800
376535100-10-K-2003-12-11.txt,1143513
918076100-10-K-2003-02-21.txt,1030471
94973V107-10-K-2003-03-07.txt,1156039
91529Y106-10-K-2003-03-31.txt,5513
037564101-10-K-2003-03-27.txt,1045956
500643200-10-K-2003-07-22.txt,56679
743410102-10-K-2003-03-27.txt,899881
891707101-10-K-2003-03-19.txt,925548
284470101-10-K-2003-04-18.txt,32020
749360400-10-K-2003-02-28.txt,700841
91911X104-10-K-2003-03-31.txt,930184
540424108-10-K-2003-03-27.txt,60086
23833N104-10-K-2003-05-01.txt,943823
682128103-10-K-2003-06-26.txt,1106851
669947400-10-K-2003-03-17.txt,1025953
373730100-10-K-2003-07-29.txt,41133
860370105-10-K-2003-01-24.txt,878522
228186102-10-K-2003-03-31.txt,905134
320867104-10-K-2003-03-07.txt,702325
302633102-10-K-2003-11-26.txt,841692
589354406-10-K-2003-12-31.txt,52532
577914104-10-K-2003-03-28.txt,869087
92230Y104-10-K-2003-03-31.txt,1044777
203668108-10-K-2003-03-27.txt,1108109
978150100-10-K-2003-04-15.txt,1081004
883671505-10-K-2003-03-31.txt,1083753
683402200-10-K-2003-03-26.txt,1014383
45245W109-10-K-2003-06-23.txt,765258
694166109-10-K-2003-03-31.txt,912048
29255W100-10-K-2003-03-24.txt,1125057
761695105-10-K-2003-12-12.txt,83588
46118M509-10-K-2003-05-01.txt,1025134
536797103-10-K-2003-03-31.txt,1023128
68272J106-10-K-2003-03-27.txt,1079880
499005106-10-K-2003-03-31.txt,1060749
418398103-10-K-2003-03-31.txt,46109
16150R104-10-K-2003-11-24.txt,830524
57772K101-10-K-2003-09-22.txt,743316
161048103-10-K-2003-12-19.txt,1092006
87160Y108-10-K-2003-03-18.txt,1027362
604675108-10-K-2003-04-30.txt,1010775
533900106-10-K-2003-02-14.txt,59527
26613X101-10-K-2003-09-10.txt,1012128
864482104-10-K-2003-12-02.txt,1005210
19623P101-10-K-2003-03-21.txt,711669
00089C107-10-K-2003-07-29.txt,884498
750862104-10-K-2003-03-28.txt,819706
74973F104-10-K-2003-04-15.txt,1084561
077347201-10-K-2003-03-26.txt,729580
488152208-10-K-2003-02-21.txt,55135
344123203-10-K-2003-03-28.txt,912908
162813109-10-K-2003-09-15.txt,949341
539320101-10-K-2003-03-26.txt,352363
001031103-10-K-2003-01-29.txt,785787
056032105-10-K-2003-03-31.txt,840883
497266106-10-K-2003-03-05.txt,56047
000360206-10-K-2003-03-28.txt,824142
436141105-10-K-2003-03-27.txt,905895
639050103-10-K-2003-03-27.txt,878526
162825103-10-K-2003-03-28.txt,215419
G5876H105-10-K-2003-05-02.txt,1058057
880779103-10-K-2003-03-28.txt,97216
651824104-10-K-2003-03-26.txt,225263
669908105-10-K-2003-05-22.txt,718074
511637100-10-K-2003-03-26.txt,846901
052776101-10-K-2003-03-27.txt,879106
