filename,CENTRAL INDEX KEY:
707051108-10-K-2006-11-14.txt,0000739608
760174102-10-K-2006-06-12.txt,0000800458
29076N206-10-K-2006-04-17.txt,0001046995
492854104-10-K-2006-07-13.txt,0000055529
371901109-10-K-2006-02-21.txt,0000355811
35063R100-10-K-2006-03-15.txt,0001090071
526872106-10-K-2006-03-16.txt,0000745394
221492101-10-K-2006-03-29.txt,0000851368
053484101-10-K-2006-03-14.txt,0000915912
222814204-10-K-2006-03-01.txt,0001043769
393154109-10-K-2006-03-15.txt,0000043704
204795306-10-K-2006-03-28.txt,0000022912
00760J108-10-K-2006-08-29.txt,0001040470
482563103-10-K-2006-03-14.txt,0001299210
343412102-10-K-2006-03-01.txt,0001124198
007903107-10-K-2006-02-27.txt,0000002488
30225T102-10-K-2006-03-13.txt,0001289490
91911X104-10-K-2006-03-16.txt,0000930184
418365102-10-K-2006-04-20.txt,0001054579
911312106-10-K-2006-03-14.txt,0001090727
847580107-10-K-2006-03-16.txt,0000894268
695210104-10-K-2006-03-16.txt,0001011344
49803T102-10-K-2006-03-16.txt,0001286043
826919102-10-K-2006-02-09.txt,0001038074
637277104-10-K-2006-03-30.txt,0000910655
003830106-10-K-2006-03-23.txt,0000867665
26746E103-10-K-2006-03-03.txt,0000907562
927926303-10-K-2006-03-31.txt,0000783324
461202103-10-K-2006-09-15.txt,0000896878
784932600-10-K-2006-08-18.txt,0001070380
374508109-10-K-2006-03-01.txt,0000856465
868168105-10-K-2006-03-28.txt,0000095552
961765104-10-K-2006-02-24.txt,0001165002
253675201-10-K-2006-09-26.txt,0000947661
104576103-10-K-2006-05-19.txt,0000864268
63633D104-10-K-2006-03-10.txt,0000877860
74838L304-10-K-2006-03-23.txt,0000868278
75952B105-10-K-2006-03-15.txt,0001126294
62624B101-10-K-2006-06-22.txt,0001003201
14149Y108-10-K-2006-09-01.txt,0000721371
713409100-10-K-2006-02-24.txt,0001076405
910331107-10-K-2006-03-01.txt,0000101199
400095204-10-K-2006-09-28.txt,0000216039
828730200-10-K-2006-03-14.txt,0000090498
318457108-10-K-2006-09-13.txt,0001017907
879008209-10-K-2006-06-13.txt,0000931059
872962105-10-K-2006-03-10.txt,0001046578
974250102-10-K-2006-03-28.txt,0000908315
16117M107-10-K-2006-02-28.txt,0001091667
92769L101-10-K-2006-03-01.txt,0000906347
59509C105-10-K-2006-03-16.txt,0001131907
969457100-10-K-2006-03-09.txt,0000107263
69329V100-10-K-2006-03-17.txt,0001054102
74158E104-10-K-2006-04-06.txt,0000056868
966387102-10-K-2006-02-28.txt,0001255474
500255104-10-K-2006-03-17.txt,0000885639
888314101-10-K-2006-03-15.txt,0000910267
516012101-10-K-2006-09-13.txt,0000057725
553477100-10-K-2006-03-06.txt,0000887969
624581104-10-K-2006-03-24.txt,0000925178
739308104-10-K-2006-03-14.txt,0001042825
