filename,CENTRAL INDEX KEY:
74762E102-10-K-20010402.txt,0001050915
G3529L102-10-K-20010330.txt,0001102752
584977201-10-K-20010328.txt,0000739944
868532102-10-K-20010626.txt,0000730000
490057106-10-K-2001-09-28.txt,0001002811
864591102-10-K-20010502.txt,0000911323
14983Y107-10-K-20010501.txt,0001000779
682160106-10-K-20010402.txt,0001020871
179570106-10-K-20010416.txt,0001046057
284470101-10-K-20010427.txt,0000032020
609524103-10-K-20010629.txt,0000067618
180461105-10-K-20010330.txt,0001068292
206710204-10-K-2001-09-19.txt,0000749038
846819100-10-K-20010322.txt,0000743238
78388J106-10-K-20010402.txt,0001034054
00941P403-10-K-20010403.txt,0000944163
361115603-10-K-20010417.txt,0000872548
871851101-10-K-20010330.txt,0000945114
518439104-10-K-2001-09-17.txt,0001001250
701354102-10-K-20010402.txt,0000914139
45770X100-10-K-20010402.txt,0000895095
45884X103-10-K-20010329.txt,0001087432
03462H305-10-K-20010402.txt,0000815093
371901109-10-K-20010313.txt,0000355811
60740F105-10-K-20010228.txt,0000911109
189875107-10-K-2001-07-13.txt,0000886475
057755100-10-K-20010327.txt,0000009346
55264X102-10-K-20010402.txt,0000913159
45811M105-10-K-20010330.txt,0000915859
51806D100-10-K-20010402.txt,0001046099
393122106-10-K-20011224.txt,0000909954
867948937-10-K-20010402.txt,0001029831
268057106-10-K-20010322.txt,0000030822
904677101-10-K-2001-09-21.txt,0000100726
900006206-10-K-20010416.txt,0000916545
759548100-10-K-20010328.txt,0000936653
688222207-10-K-20010328.txt,0000075042
032657207-10-K-20011026.txt,0000006284
205912108-10-K-2001-09-28.txt,0000201513
04314Q105-10-K-20010402.txt,0001070361
866011109-10-K-20010329.txt,0000745344
67069V108-10-K-2001-09-28.txt,0000744962
68243Q106-10-K-20011001.txt,0001084869
019589308-10-K-20010327.txt,0000848865
584949101-10-K-20010326.txt,0000884497
671044105-10-K-2001-09-28.txt,0001039065
028913101-10-K-20010330.txt,0000787784
206186108-10-K-20010326.txt,0000915290
853097103-10-K-2001-07-16.txt,0001043505
636918302-10-K-20011001.txt,0000813562
055446108-10-K-20011106.txt,0000801128
148881105-10-K-2001-07-26.txt,0000899636
14052H506-10-K-20010402.txt,0001061630
152012100-10-K-20010402.txt,0000932290
760174102-10-K-20010629.txt,0000800458
125960104-10-K-20010320.txt,0001038005
05367P100-10-K-20010326.txt,0000896841
835898107-10-K-20010315.txt,0000823094
52324W109-10-K-2001-09-28.txt,0000943580
32020R109-10-K-20010329.txt,0000036029
09065H303-10-K-20010129.txt,0000815508
91911X104-10-K-20010402.txt,0000930184
64120V102-10-K-20011012.txt,0001084103
115660201-10-K-20010313.txt,0000014803
556269108-10-K-20010330.txt,0000913241
619903107-10-K-20011217.txt,0000896985
980903207-10-K-20010601.txt,0001007021
636180101-10-K-20011217.txt,0000070145
87233Q108-10-K-20010329.txt,0001075607
87815U204-10-K-20010116.txt,0000785557
88650Q100-10-K-20011129.txt,0001045150
217753102-10-K-20010316.txt,0000874865
368145108-10-K-20011228.txt,0000812700
74973W107-10-K-20010319.txt,0001068717
890110109-10-K-20010402.txt,0001005817
037347101-10-K-20010329.txt,0001047884
037899101-10-K-20010326.txt,0000853665
946760105-10-K-20010417.txt,0000945983
608507109-10-K-2001-09-21.txt,0001103234
774515100-10-K-20010402.txt,0000895456
G3921A100-10-K-20010402.txt,0001061322
N82345104-10-K-20010309.txt,0001078029
98975W104-10-K-20011231.txt,0000890923
29089W102-10-K-20010402.txt,0001002554
894363100-10-K-20010124.txt,0001012734
004616108-10-K-20010330.txt,0000002062
149507105-10-K-20010330.txt,0000789863
76026W109-10-K-20010330.txt,0000918765
429701105-10-K-20011011.txt,0000317551
02744X104-10-K-20010329.txt,0000874388
