filename,CENTRAL INDEX KEY:
409189107-10-K-19970326.txt,0000045260
14983Y107-10-K-19970415.txt,0001000779
741113104-10-K-19970331.txt,0000846876
G2110U109-10-K-19970415.txt,0000793628
879080109-10-K-19970326.txt,0000096869
743459109-10-K-19970905.txt,0000917823
904000106-10-K-19970331.txt,0000887207
431032101-10-K-19970326.txt,0001002816
916303100-10-K-19970327.txt,0000838868
124868100-10-K-19970929.txt,0000850922
05548E107-10-K-19971229.txt,0000889155
959080102-10-K-19970415.txt,0000930239
150602209-10-K-19970327.txt,0000761648
827906207-10-K-19970228.txt,0000731727
594850109-10-K-19970328.txt,0000875359
031162100-10-K-19970324.txt,0000318154
32022D108-10-K-19970929.txt,0000854395
751203100-10-K-19970328.txt,0000854873
897872107-10-K-19970925.txt,0000833619
893414102-10-K-19970319.txt,0000920231
130439102-10-K-19970529.txt,0000800460
761230101-10-K-19970929.txt,0000780434
256747106-10-K-19970328.txt,0000935703
22284P105-10-K-19970212.txt,0000928658
346091705-10-K-19970331.txt,0000038079
037598109-10-K-19970529.txt,0000006845
885218107-10-K-19970326.txt,0000892535
94106P209-10-K-19970331.txt,0000847468
412324105-10-K-19970312.txt,0000313716
871660106-10-K-19971230.txt,0000880865
761525500-10-K-19970214.txt,0000887921
986001105-10-K-19970129.txt,0000821572
25429Q102-10-K-19970331.txt,0000919568
974250102-10-K-19970319.txt,0000908315
36238K103-10-K-19970331.txt,0000850483
668632201-10-K-19970228.txt,0000806850
444613103-10-K-19970221.txt,0000914144
349882100-10-K-19970331.txt,0000883569
716016100-10-K-19970430.txt,0000888455
636637100-10-K-19971105.txt,0000798078
223032103-10-K-19970320.txt,0000885694
629337106-10-K-19970331.txt,0000918541
004527107-10-K-19970331.txt,0000319120
290820109-10-K-19970331.txt,0000900083
031909203-10-K-19970331.txt,0000225569
813114105-10-K-19970327.txt,0000803112
598709301-10-K-19970320.txt,0000716823
37245R107-10-K-19970331.txt,0001005387
595017104-10-K-19970527.txt,0000827054
00753B104-10-K-19970401.txt,0000795445
G8915Z102-10-K-19970627.txt,0000888747
98385X106-10-K-19970319.txt,0000868809
055467203-10-K-19970919.txt,0000716629
376775102-10-K-19970328.txt,0000782819
180243107-10-K-19970922.txt,0001013736
466145208-10-K-19970513.txt,0000042179
769536103-10-K-19970925.txt,0000934650
04962L101-10-K-19970310.txt,0000809875
24379P107-10-K-19970929.txt,0000890647
71941S101-10-K-19970331.txt,0000944402
83546Q109-10-K-19970331.txt,0000850519
862700101-10-K-19970414.txt,0000911649
866670201-10-K-19970929.txt,0000319129
826565103-10-K-19970501.txt,0000790715
529771107-10-K-19970326.txt,0001001288
431284108-10-K-19970328.txt,0000921082
786454108-10-K-19970331.txt,0000911636
00089C107-10-K-19970729.txt,0000884498
413833104-10-K-19970331.txt,0000893739
284853306-10-K-19971027.txt,0000785819
136907102-10-K-19970925.txt,0000793279
165303108-10-K-19970319.txt,0000019745
707569109-10-K-19970328.txt,0000921738
001920107-10-K-19970225.txt,0000819544
74370Y102-10-K-19970519.txt,0000779164
404264103-10-K-19970331.txt,0000718909
868666207-10-K-19970401.txt,0000784932
043491109-10-K-19970306.txt,0000921146
404297103-10-K-19970319.txt,0000869295
016752107-10-K-19970331.txt,0000003642
541402103-10-K-19970415.txt,0000802851
29250R106-10-K-19970228.txt,0000880285
302182100-10-K-19970326.txt,0000885721
855707105-10-K-19970328.txt,0000874977
457985208-10-K-19970328.txt,0000917520
801003104-10-K-19970312.txt,0000913610
532177201-10-K-19970228.txt,0000727737
699062105-10-K-19970718.txt,0000920528
780909503-10-K-19970327.txt,0000789462
88553J104-10-K-19970114.txt,0000883787
208547109-10-K-19970129.txt,0000795090
277461109-10-K-19970314.txt,0000031235
083739102-10-K-19971224.txt,0000011454
703343103-10-K-19970326.txt,0000076605
719431108-10-K-19970331.txt,0001003088
211497102-10-K-19970828.txt,0000024071
78051D105-10-K-19970331.txt,0000041304
860342104-10-K-19970429.txt,0000094328
267911105-10-K-19971124.txt,0000802492
89336Q100-10-K-19970502.txt,0000795212
693934101-10-K-19970417.txt,0000933589
23321A101-10-K-19970415.txt,0000891788
913253100-10-K-19971215.txt,0000740103
358010106-10-K-19970729.txt,0000039020
893529107-10-K-19970625.txt,0000099302
61945R100-10-K-19970529.txt,0000006383
068313105-10-K-19970625.txt,0000878483
75158K206-10-K-19971014.txt,0000773136
87872Q104-10-K-19970624.txt,0001005274
285825105-10-K-19970327.txt,0000898747
701645103-10-K-19970627.txt,0000802356
978097103-10-K-19970328.txt,0000110471
871521100-10-K-19970616.txt,0000095944
834005100-10-K-19970321.txt,0000873730
449536101-10-K-19970711.txt,0000916304
693344103-10-K-19970730.txt,0000803568
466230109-10-K-19970326.txt,0000884637
237853106-10-K-19971210.txt,0000887085
826176109-10-K-19970331.txt,0000065596
578592107-10-K-19970326.txt,0000063541
29273R109-10-K-19971024.txt,0001012569
820280105-10-K-19971201.txt,0000914024
636518102-10-K-19970331.txt,0000935494
87160G107-10-K-19971229.txt,0000836429
749938106-10-K-19971215.txt,0001017958
812163301-10-K-19970728.txt,0000770504
92208M108-10-K-19970725.txt,0001004939
744516006-10-K-19971222.txt,0000081025
317574101-10-K-19970328.txt,0000035733
753820109-10-K-19970331.txt,0000883976
45812M104-10-K-19970529.txt,0000775163
120084108-10-K-19970331.txt,0000726617
71376K102-10-K-19970328.txt,0001003950
444903108-10-K-19970331.txt,0000901219
63645C201-10-K-19970331.txt,0000277577
855156303-10-K-19970829.txt,0000874038
570387100-10-K-19970506.txt,0000062418
86627E101-10-K-19970331.txt,0000813902
436141105-10-K-19970331.txt,0000905895
26942C109-10-K-19970715.txt,0000783604
49446V209-10-K-19970423.txt,0000811562
68268N103-10-K-19970328.txt,0000909281
399215102-10-K-19970331.txt,0000033798
861502102-10-K-19970625.txt,0000777538
228186102-10-K-19970228.txt,0000905134
44930G107-10-K-19970326.txt,0000883984
624581104-10-K-19970407.txt,0000925178
54140E107-10-K-19970331.txt,0000949871
008488108-10-K-19970821.txt,0000811210
669908105-10-K-19970528.txt,0000718074
162809305-10-K-19970328.txt,0000879554
690466107-10-K-19970328.txt,0000922520
880770102-10-K-19970327.txt,0000097210
829206101-10-K-19970327.txt,0000885080
110122108-10-K-19970331.txt,0000014272
922399100-10-K-19970331.txt,0000782379
605109107-10-K-19970929.txt,0000319459
453096109-10-K-19970610.txt,0000831327
561182106-10-K-19970327.txt,0000912027
806373106-10-K-19970331.txt,0000719164
207015108-10-K-19970317.txt,0000854727
06652B103-10-K-19971229.txt,0000894490
911646206-10-K-19970321.txt,0000847562
067383109-10-K-19970327.txt,0000009892
859547101-10-K-19971120.txt,0000716714
69344F106-10-K-19970414.txt,0000767920
872375100-10-K-19970326.txt,0000350563
431573104-10-K-19970227.txt,0000047518
53630P101-10-K-19970328.txt,0000071478
758934103-10-K-19970325.txt,0000865120
757473103-10-K-19970317.txt,0000892222
462211103-10-K-19970926.txt,0000925006
319963104-10-K-19970319.txt,0000883980
192567105-10-K-19970630.txt,0001005123
048903108-10-K-19970314.txt,0000008192
002083103-10-K-19970328.txt,0000824068
081721102-10-K-19970321.txt,0000008960
909912107-10-K-19970328.txt,0000065358
699116109-10-K-19970331.txt,0000921744
853612109-10-K-19970331.txt,0000853971
163223100-10-K-19971128.txt,0000797313
16150R104-10-K-19971126.txt,0000830524
297602104-10-K-19970929.txt,0000896156
944027101-10-K-19970310.txt,0000873287
091797100-10-K-19970227.txt,0000012355
291345106-10-K-19971029.txt,0000805326
20449H109-10-K-19970320.txt,0000018568
264142100-10-K-19970429.txt,0000030302
806037107-10-K-19970905.txt,0000918965
94856P102-10-K-19970331.txt,0000925558
344437405-10-K-19971015.txt,0000355019
815677109-10-K-19970416.txt,0000764843
888303104-10-K-19970331.txt,0000904975
709635106-10-K-19970113.txt,0000760461
033037102-10-K-19970929.txt,0000914923
293637401-10-K-19970602.txt,0000846909
36467A107-10-K-19970829.txt,0000918580
247357106-10-K-19971125.txt,0000902277
02316A102-10-K-19970331.txt,0000921946
038465100-10-K-19970331.txt,0000007039
04651M204-10-K-19970331.txt,0001002607
688260108-10-K-19970501.txt,0000075043
309562106-10-K-19970327.txt,0000713095
592665103-10-K-19970331.txt,0000920464
705098101-10-K-19970331.txt,0000076888
61980K101-10-K-19970313.txt,0000919563
523251106-10-K-19970926.txt,0000805928
466313103-10-K-19971201.txt,0000898293
587118100-10-K-19970501.txt,0000884217
493143101-10-K-19971219.txt,0000906193
969465608-10-K-19970113.txt,0000854860
290382100-10-K-19970331.txt,0000915910
88077T109-10-K-19970415.txt,0000316672
450909106-10-K-19970328.txt,0000855182
843805102-10-K-19970502.txt,0000109747
141706309-10-K-19970328.txt,0000879969
053611109-10-K-19970328.txt,0000008818
255860108-10-K-19971222.txt,0000014995
021271101-10-K-19970331.txt,0000090350
23251P102-10-K-19970815.txt,0000864683
449854108-10-K-19970501.txt,0000886167
33763B103-10-K-19971209.txt,0001000368
043136100-10-K-19970328.txt,0001005010
855668109-10-K-19970905.txt,0000093676
397888108-10-K-19970327.txt,0000320186
002067106-10-K-19970529.txt,0000828828
44106M102-10-K-19970331.txt,0000945394
205768203-10-K-19970311.txt,0000023194
457660108-10-K-19970305.txt,0000802724
893349837-10-K-19970331.txt,0000278327
628452104-10-K-19971125.txt,0000813742
60934T101-10-K-19970328.txt,0000876297
873197107-10-K-19970801.txt,0000096116
90934C105-10-K-19971014.txt,0000867963
891918203-10-K-19970327.txt,0000922811
895919108-10-K-19970926.txt,0000859475
302092101-10-K-19971219.txt,0000934094
403912108-10-K-19970826.txt,0000947482
256159104-10-K-19970326.txt,0000930885
056439102-10-K-19970331.txt,0001006027
080162100-10-K-19970324.txt,0000726294
910365303-10-K-19970509.txt,0000728258
973859101-10-K-19970701.txt,0000936404
864482104-10-K-19971223.txt,0001005210
44914M104-10-K-19970627.txt,0001001113
72811G102-10-K-19970331.txt,0000888916
97652L100-10-K-19970401.txt,0001005504
552541104-10-K-19970324.txt,0000945235
14160C100-10-K-19970630.txt,0001011060
589354406-10-K-19970926.txt,0000052532
521050104-10-K-19970422.txt,0000888504
849163308-10-K-19970630.txt,0000892907
172470106-10-K-19970415.txt,0000922519
94732Q100-10-K-19971001.txt,0000854460
024611105-10-K-19970328.txt,0000856984
36541P104-10-K-19970428.txt,0000923408
431353101-10-K-19970929.txt,0000915197
026649103-10-K-19970331.txt,0000879181
501052104-10-K-19971212.txt,0000886903
291087203-10-K-19970714.txt,0000032621
804120103-10-K-19970403.txt,0000049401
284739109-10-K-19970226.txt,0000090721
12542A206-10-K-19970331.txt,0000924374
978179109-10-K-19970327.txt,0000906519
302301106-10-K-19971223.txt,0000876523
29256X107-10-K-19970311.txt,0000887023
264411505-10-K-19970317.txt,0000783280
683818207-10-K-19970331.txt,0000275858
474900107-10-K-19970328.txt,0000895470
744616103-10-K-19970328.txt,0000870179
209102102-10-K-19970410.txt,0000930159
45764T107-10-K-19970829.txt,0000818017
209341106-10-K-19970630.txt,0000921500
57326K102-10-K-19970331.txt,0000942143
388678104-10-K-19970430.txt,0000727162
055816102-10-K-19970326.txt,0000945248
522113109-10-K-19970331.txt,0000803443
989922109-10-K-19971224.txt,0000887568
822440103-10-K-19971125.txt,0000089615
909218109-10-K-19970319.txt,0000798949
671802106-10-K-19970925.txt,0000824225
920393105-10-K-19970328.txt,0000872653
194830204-10-K-19970328.txt,0000846815
084423102-10-K-19970325.txt,0000011544
171796105-10-K-19970331.txt,0000833298
896712205-10-K-19970916.txt,0000732026
679503102-10-K-19970512.txt,0000897506
022197107-10-K-19970210.txt,0000912600
218412104-10-K-19970925.txt,0000068366
345449102-10-K-19970627.txt,0000920000
090763103-10-K-19970331.txt,0000012245
805844107-10-K-19970331.txt,0000766004
374758100-10-K-19970926.txt,0000882830
918435108-10-K-19970331.txt,0000788043
832727101-10-K-19970226.txt,0000919226
461915100-10-K-19970305.txt,0000949589
460885205-10-K-19970415.txt,0000807364
004936100-10-K-19970925.txt,0000912601
756702106-10-K-19970328.txt,0000810724
