filename,CENTRAL INDEX KEY:
885535104-10-K-19980811.txt,0000738076
657201109-10-K-19980325.txt,0000856573
147590103-10-K-19980331.txt,0000891105
319779104-10-K-19980330.txt,0000036204
591002100-10-K-19980331.txt,0001000015
878293109-10-K-19981228.txt,0000825411
441473105-10-K-19980331.txt,0000911434
458702107-10-K-19980227.txt,0000790929
989513205-10-K-19981029.txt,0000827156
642876106-10-K-19980320.txt,0000071241
145845103-10-K-19980331.txt,0001019808
909919102-10-K-19980331.txt,0001011309
29266S106-10-K-19980331.txt,0001013606
123164105-10-K-19980330.txt,0000758604
741929103-10-K-19980318.txt,0001006837
820280105-10-K-19981130.txt,0000914024
15670S105-10-K-19980317.txt,0000920321
44929Y101-10-K-19980330.txt,0001013149
882673106-10-K-19980311.txt,0000787648
913253100-10-K-19981130.txt,0000740103
589849306-10-K-19980331.txt,0000724941
403908106-10-K-19980327.txt,0000935001
847805108-10-K-19980925.txt,0000092827
232824300-10-K-19980331.txt,0000725058
806832101-10-K-19980415.txt,0001002178
203900105-10-K-19980331.txt,0000022701
691217103-10-K-19980126.txt,0000921046
589601103-10-K-19980311.txt,0000864568
826619405-10-K-19980331.txt,0000105107
460593106-10-K-19980326.txt,0000728249
552690109-10-K-19980306.txt,0000067716
747582104-10-K-19980610.txt,0000708818
879101103-10-K-19980331.txt,0000790705
211188107-10-K-19980325.txt,0000103392
343468104-10-K-19980721.txt,0000713002
761194109-10-K-19980326.txt,0000846463
292166105-10-K-19980331.txt,0000904897
037937208-10-K-19980327.txt,0001006030
361086101-10-K-19980325.txt,0000054441
204682108-10-K-19980626.txt,0000720031
354613101-10-K-19981224.txt,0000038777
632347100-10-K-19980619.txt,0000069733
740329107-10-K-19980415.txt,0000886074
51807H100-10-K-19980720.txt,0000861875
002444107-10-K-19980611.txt,0000859163
451055107-10-K-19980501.txt,0000857737
282339209-10-K-19980709.txt,0000842807
29246J101-10-K-19980415.txt,0000854852
892721101-10-K-19980302.txt,0001000297
670852102-10-K-19981210.txt,0000753601
383485109-10-K-19980325.txt,0000790414
269514204-10-K-19980501.txt,0000030908
23380G106-10-K-19980331.txt,0001015360
87156R109-10-K-19980327.txt,0000884939
866057102-10-K-19980330.txt,0000856223
292896107-10-K-19981124.txt,0000880034
961815107-10-K-19980330.txt,0000771950
260543103-10-K-19980326.txt,0000029915
60365K108-10-K-19980402.txt,0000945801
03070X106-10-K-19980331.txt,0001001603
32020R109-10-K-19980327.txt,0000036029
680665205-10-K-19980313.txt,0000074303
872549100-10-K-19980831.txt,0001010610
685080103-10-K-19980323.txt,0000801443
685559304-10-K-19980331.txt,0000074818
458729209-10-K-19980629.txt,0000793604
505606103-10-K-19980331.txt,0000057187
450430103-10-K-19980324.txt,0000868755
39054K108-10-K-19980420.txt,0000914397
674426101-10-K-19980629.txt,0000916354
582757209-10-K-19981028.txt,0000729284
25467V104-10-K-19980928.txt,0000943318
518439104-10-K-19980911.txt,0001001250
767147101-10-K-19980330.txt,0000734380
775043102-10-K-19981223.txt,0001019361
029161106-10-K-19980331.txt,0000943581
719132102-10-K-19980415.txt,0000925779
731822102-10-K-19980406.txt,0000883979
45254P102-10-K-19980330.txt,0001000298
637546102-10-K-19980401.txt,0000865058
585162308-10-K-19981125.txt,0000736035
679580100-10-K-19980311.txt,0000878927
248239105-10-K-19980331.txt,0000880321
961748209-10-K-19980629.txt,0000876884
79604V105-10-K-19980430.txt,0000914478
674617105-10-K-19980330.txt,0000887757
913821302-10-K-19980629.txt,0000102109
913201109-10-K-19980326.txt,0000944725
210520508-10-K-19980410.txt,0000100320
384313102-10-K-19980415.txt,0000931148
948741103-10-K-19980310.txt,0000828916
700164106-10-K-19980324.txt,0001013554
210502100-10-K-19980310.txt,0000889609
04033A100-10-K-19980310.txt,0000884731
44183S105-10-K-19980409.txt,0000850316
422730101-10-K-19980331.txt,0000863437
69341D104-10-K-19980331.txt,0000879682
218356103-10-K-19980319.txt,0000316402
871543104-10-K-19980924.txt,0000082628
587188103-10-K-19980629.txt,0000064892
619903107-10-K-19981218.txt,0000896985
653818104-10-K-19981127.txt,0000806388
564055101-10-K-19980223.txt,0000878736
453365207-10-K-19980415.txt,0000353356
003654100-10-K-19980629.txt,0000815094
421935107-10-K-19980929.txt,0000869486
413875105-10-K-19980902.txt,0000202058
725848105-10-K-19980925.txt,0000718332
760174102-10-K-19980626.txt,0000800458
741620108-10-K-19980331.txt,0001011255
485624100-10-K-19980331.txt,0001016558
86210N104-10-K-19980325.txt,0000900619
04543L109-10-K-19980331.txt,0000929994
601148109-10-K-19980331.txt,0000914713
423498104-10-K-19980327.txt,0000801748
206013104-10-K-19980316.txt,0000891035
709909105-10-K-19980331.txt,0001035239
883623209-10-K-19980928.txt,0000811212
651824104-10-K-19980330.txt,0000225263
531281103-10-K-19980331.txt,0000897730
683755102-10-K-19980323.txt,0000911673
90328W105-10-K-19980324.txt,0000895726
009728106-10-K-19980331.txt,0000003116
373730100-10-K-19980728.txt,0000041133
36866W106-10-K-19980629.txt,0000923282
584699102-10-K-19980327.txt,0000873591
760898106-10-K-19981221.txt,0000216983
513233106-10-K-19980331.txt,0001011154
832653109-10-K-19980311.txt,0000941914
671040103-10-K-19981223.txt,0000729922
518074208-10-K-19980109.txt,0000889899
64114K104-10-K-19981229.txt,0001012482
04362T100-10-K-19980331.txt,0000927809
260561105-10-K-19980317.txt,0000029924
98412X103-10-K-19980928.txt,0001014586
001930205-10-K-19981029.txt,0000879796
03070M100-10-K-19980319.txt,0000774487
64124E106-10-K-19980331.txt,0000849043
933132102-10-K-19980325.txt,0000818155
889478103-10-K-19980116.txt,0000794170
957547102-10-K-19980123.txt,0000796502
784933103-10-K-19980330.txt,0001004989
905399101-10-K-19980331.txt,0000883948
650901101-10-K-19980710.txt,0000827301
887364107-10-K-19980327.txt,0000925260
247918105-10-K-19980331.txt,0001021848
88633U103-10-K-19980424.txt,0001021354
303072102-10-K-19980501.txt,0000813775
G9618E107-10-K-19980330.txt,0000776867
637277104-10-K-19980331.txt,0000910655
744290305-10-K-19980311.txt,0000906337
042260109-10-K-19980327.txt,0000845752
582266102-10-K-19980309.txt,0000919943
058516105-10-K-19980331.txt,0000946454
008318107-10-K-19980325.txt,0000933405
223574104-10-K-19980518.txt,0000034497
717123103-10-K-19980925.txt,0000880119
866011109-10-K-19980326.txt,0000745344
74727K102-10-K-19980528.txt,0001017815
879008209-10-K-19980520.txt,0000931059
720830108-10-K-19980528.txt,0000067494
688222207-10-K-19980331.txt,0000075042
608514105-10-K-19980326.txt,0000885263
078107109-10-K-19980310.txt,0000945489
027118108-10-K-19980331.txt,0000804138
422245100-10-K-19981125.txt,0000704415
98975F101-10-K-19980331.txt,0001003022
461190100-10-K-19980326.txt,0000778161
643890106-10-K-19980331.txt,0000752324
686079104-10-K-19980325.txt,0000830260
83087Q104-10-K-19980331.txt,0000842915
16115Q100-10-K-19980319.txt,0000892553
594060204-10-K-19980430.txt,0000799515
034393108-10-K-19980331.txt,0000006494
868607102-10-K-19980331.txt,0000350846
007974108-10-K-19980330.txt,0001002225
848925103-10-K-19980928.txt,0000892653
401630108-10-K-19981215.txt,0000722642
090324104-10-K-19980330.txt,0000722808
87161L105-10-K-19980330.txt,0000758830
649156106-10-K-19980327.txt,0000914538
207797101-10-K-19980324.txt,0000276209
55261F104-10-K-19980316.txt,0000036270
91727P105-10-K-19980330.txt,0000946945
989701107-10-K-19980327.txt,0000109380
42219W108-10-K-19980220.txt,0001023300
048556104-10-K-19980331.txt,0000771934
360762108-10-K-19980626.txt,0000889664
584977201-10-K-19980331.txt,0000739944
410252100-10-K-19980729.txt,0000314727
037935103-10-K-19980330.txt,0001000787
872241104-10-K-19980127.txt,0000700997
29428R103-10-K-19980923.txt,0000351903
147195101-10-K-19980430.txt,0000018061
171779309-10-K-19981210.txt,0000936395
76028H100-10-K-19980331.txt,0000897075
25385X109-10-K-19981223.txt,0000805574
034603100-10-K-19980330.txt,0000915916
462846106-10-K-19980331.txt,0001020569
020409108-10-K-19980714.txt,0000799231
387328107-10-K-19980331.txt,0000861459
192861102-10-K-19980625.txt,0000918653
037899101-10-K-19980317.txt,0000853665
02744X104-10-K-19980325.txt,0000874388
22764E109-10-K-19980330.txt,0000911644
816074405-10-K-19980331.txt,0000750813
37637Q105-10-K-19980331.txt,0000868671
624598108-10-K-19980401.txt,0000919867
98976E103-10-K-19980331.txt,0000822708
05873K108-10-K-19980319.txt,0000770944
502160104-10-K-19980415.txt,0000060714
67018N108-10-K-19980415.txt,0000075448
695934109-10-K-19980330.txt,0000910032
907834105-10-K-19980326.txt,0000949061
44041Y104-10-K-19981127.txt,0000935007
902673102-10-K-19980331.txt,0000914156
830830105-10-K-19980807.txt,0000090896
16139W109-10-K-19980330.txt,0000912047
189873102-10-K-19980327.txt,0000021212
093538106-10-K-19980928.txt,0000895477
400095204-10-K-19980928.txt,0000216039
582524104-10-K-19980217.txt,0000917692
57383T103-10-K-19980331.txt,0000933730
382550101-10-K-19980306.txt,0000042582
86859F107-10-K-19980923.txt,0000872867
76128Y102-10-K-19981030.txt,0000874444
951018100-10-K-19980331.txt,0001027584
784305104-10-K-19980330.txt,0000766829
590438107-10-K-19980223.txt,0000350071
44949L105-10-K-19981229.txt,0000049728
784460107-10-K-19980331.txt,0000932129
22876P109-10-K-19980323.txt,0000835664
68370M100-10-K-19980331.txt,0000926019
761232305-10-K-19980331.txt,0000763098
799702105-10-K-19980330.txt,0001022926
904711108-10-K-19980501.txt,0000100740
566605101-10-K-19980331.txt,0000808493
814137105-10-K-19980320.txt,0000924664
513696104-10-K-19980226.txt,0000057497
683399109-10-K-19980331.txt,0001012140
200654101-10-K-19980629.txt,0000109757
741548101-10-K-19980326.txt,0000901118
829909209-10-K-19980325.txt,0001007800
490807104-10-K-19980929.txt,0001008938
237690102-10-K-19980324.txt,0000351998
152317103-10-K-19980123.txt,0000877908
540211109-10-K-19980325.txt,0000911002
895912103-10-K-19980401.txt,0000230602
163421100-10-K-19980330.txt,0000911215
740904107-10-K-19980331.txt,0000899163
90331R101-10-K-19980925.txt,0000928395
699062105-10-K-19980629.txt,0000920528
989484100-10-K-19980619.txt,0000109284
221005101-10-K-19980331.txt,0000882100
G02702101-10-K-19980129.txt,0001014061
757897103-10-K-19980325.txt,0000840007
67061A300-10-K-19980112.txt,0000818467
422174102-10-K-19980326.txt,0000046428
12673P105-10-K-19980522.txt,0000356028
318120102-10-K-19980629.txt,0001021770
127097103-10-K-19980320.txt,0000858470
495667107-10-K-19981125.txt,0000756764
002451102-10-K-19980320.txt,0000888002
881609101-10-K-19980330.txt,0000050104
966837106-10-K-19981223.txt,0000865436
750438103-10-K-19980326.txt,0000096289
67061A300-10-K-19981230.txt,0000818467
524651106-10-K-19980330.txt,0000859360
699157103-10-K-19980323.txt,0000750561
367278108-10-K-19981221.txt,0000918647
750624108-10-K-19981127.txt,0000874385
105755201-10-K-19980415.txt,0000914537
67065F107-10-K-19980223.txt,0000812488
37245M504-10-K-19980415.txt,0000880643
00750X109-10-K-19981229.txt,0001035104
358846103-10-K-19980720.txt,0000890662
894065101-10-K-19980331.txt,0000944739
498782101-10-K-19980901.txt,0000056362
010196103-10-K-19980330.txt,0000902600
826170102-10-K-19980317.txt,0001006835
719884108-10-K-19981116.txt,0000352994
825034101-10-K-19980414.txt,0000881924
580037109-10-K-19980616.txt,0000708819
373692102-10-K-19980626.txt,0000922285
04362P207-10-K-19980331.txt,0000799089
01877H100-10-K-19980626.txt,0000913293
400515102-10-K-19980330.txt,0000912558
148710106-10-K-19980422.txt,0000792570
74835Y101-10-K-19981028.txt,0000891288
835451105-10-K-19981125.txt,0000868611
460885205-10-K-19980331.txt,0000807364
433550100-10-K-19980501.txt,0000915909
823781109-10-K-19980330.txt,0000946489
032345100-10-K-19980327.txt,0000780118
004403101-10-K-19980925.txt,0000849116
14071N104-10-K-19980330.txt,0000931784
