filename,CENTRAL INDEX KEY:
502160104-10-K-2005-03-28.txt,0000060714
85254C107-10-K-2005-04-28.txt,0000006885
46117A100-10-K-2005-03-16.txt,0000924505
82567D104-10-K-2005-03-29.txt,0000906933
98385X106-10-K-2005-03-07.txt,0000868809
913201109-10-K-2005-03-14.txt,0000944725
172908105-10-K-2005-08-15.txt,0000723254
406364406-10-K-2005-03-31.txt,0000355766
92220P105-10-K-2005-12-13.txt,0000203527
772632105-10-K-2005-03-30.txt,0000084581
74756P105-10-K-2005-02-15.txt,0000917126
226603504-10-K-2005-03-09.txt,0000847322
148865207-10-K-2005-01-13.txt,0000822665
449575109-10-K-2005-04-12.txt,0000352998
74373W103-10-K-2005-09-13.txt,0001263756
871562203-10-K-2005-03-22.txt,0000895565
859158107-10-K-2005-03-31.txt,0000093451
020772109-10-K-2005-03-09.txt,0000884269
22284P105-10-K-2005-03-16.txt,0000928658
98956P102-10-K-2005-03-14.txt,0001136869
707884102-10-K-2005-03-01.txt,0001144945
31604Q107-10-K-2005-03-16.txt,0001028336
46612J507-10-K-2005-09-30.txt,0000912093
320734106-10-K-2005-03-16.txt,0000740663
524908100-10-K-2005-02-14.txt,0000806085
63935N107-10-K-2005-03-10.txt,0001019737
826919102-10-K-2005-02-15.txt,0001038074
820280105-10-K-2005-11-02.txt,0000914024
01741R102-10-K-2005-02-28.txt,0001018963
286082102-10-K-2005-03-15.txt,0000867374
905399101-10-K-2005-03-11.txt,0000883948
89365K206-10-K-2005-04-15.txt,0001043961
68338T403-10-K-2005-03-25.txt,0001100917
23335C101-10-K-2005-03-16.txt,0001226308
29256X107-10-K-2005-03-09.txt,0000887023
68388R208-10-K-2005-03-15.txt,0001015923
864482104-10-K-2005-12-05.txt,0001005210
880345103-10-K-2005-03-11.txt,0000097134
026375105-10-K-2005-05-11.txt,0000005133
084423102-10-K-2005-03-14.txt,0000011544
16150R104-10-K-2005-11-23.txt,0000830524
719364101-10-K-2005-12-14.txt,0001002663
87159E402-10-K-2005-03-31.txt,0000870228
736212101-10-K-2005-03-29.txt,0001263074
63845P101-10-K-2005-03-25.txt,0000868263
002564102-10-K-2005-03-28.txt,0000845779
878237106-10-K-2005-04-01.txt,0000790703
368682100-10-K-2005-02-14.txt,0000040888
946760105-10-K-2005-03-14.txt,0000945983
G3930E101-10-K-2005-03-03.txt,0001038914
417660404-10-K-2005-01-28.txt,0000046043
983134107-10-K-2005-03-15.txt,0001174922
89336Q100-10-K-2005-04-14.txt,0000795212
45765Y105-10-K-2005-03-30.txt,0000875355
040712101-10-K-2005-01-03.txt,0000779544
563571108-10-K-2005-03-16.txt,0000061986
296744105-10-K-2005-03-30.txt,0000355199
929251106-10-K-2005-03-16.txt,0001084887
207142100-10-K-2005-12-08.txt,0001069353
00208J108-10-K-2005-03-31.txt,0001123647
50212A106-10-K-2005-06-30.txt,0001018332
236277109-10-K-2005-06-15.txt,0000894010
759148109-10-K-2005-03-16.txt,0000812191
808799209-10-K-2005-03-31.txt,0000708250
957541105-10-K-2005-06-14.txt,0001002135
718928104-10-K-2005-03-31.txt,0001010397
85857R105-10-K-2005-03-15.txt,0000883975
596278101-10-K-2005-03-17.txt,0000769520
449623107-10-K-2005-04-01.txt,0000049754
757473103-10-K-2005-03-30.txt,0000892222
700666100-10-K-2005-03-16.txt,0000076282
88023U101-10-K-2005-03-08.txt,0001206264
029912201-10-K-2005-03-30.txt,0001053507
609027107-10-K-2005-03-15.txt,0000907242
705536100-10-K-2005-05-02.txt,0000897893
989855101-10-K-2005-09-09.txt,0000730716
031100100-10-K-2005-03-08.txt,0001037868
