filename,CENTRAL INDEX KEY:
000886309-10-K-19960105.txt,0000061478
478366107-10-K-19961213.txt,0000053669
880779103-10-K-19960329.txt,0000097216
809173206-10-K-19960430.txt,0000813013
465823102-10-K-19960401.txt,0000772197
449661503-10-K-19960329.txt,0000819551
461142101-10-K-19960529.txt,0000764244
060077005-10-K-19960327.txt,0000009548
016251100-10-K-19960701.txt,0000945122
826527103-10-K-19960327.txt,0000790555
91911X104-10-K-19960329.txt,0000930184
055914105-10-K-19960401.txt,0000731244
594901100-10-K-19960930.txt,0000320345
989922109-10-K-19961227.txt,0000887568
442487203-10-K-19960122.txt,0000357294
20602T106-10-K-19960226.txt,0000811640
285512109-10-K-19960701.txt,0000712515
69361E107-10-K-19960328.txt,0000319379
156503104-10-K-19960828.txt,0000785080
370172108-10-K-19960828.txt,0000040675
384906202-10-K-19960207.txt,0000836123
05873C106-10-K-19960401.txt,0000009435
482732104-10-K-19960329.txt,0000006720
578592107-10-K-19960322.txt,0000063541
438506107-10-K-19960325.txt,0000048305
449536101-10-K-19960715.txt,0000916304
483060109-10-K-19960329.txt,0000856200
210723102-10-K-19960320.txt,0000023910
69336T205-10-K-19960724.txt,0000350403
29409W105-10-K-19961230.txt,0000896267
165167107-10-K-19960930.txt,0000895126
816909105-10-K-19961227.txt,0000934550
579487109-10-K-19960111.txt,0000063686
579487109-10-K-19961227.txt,0000063686
90338F100-10-K-19961230.txt,0000933353
64124E106-10-K-19960401.txt,0000849043
933692105-10-K-19961220.txt,0000918381
744378803-10-K-19960313.txt,0000080984
019782101-10-K-19960628.txt,0000846538
540137106-10-K-19960314.txt,0000060041
287456107-10-K-19960930.txt,0000032017
872293105-10-K-19961230.txt,0000357064
255860108-10-K-19961219.txt,0000014995
218412104-10-K-19960926.txt,0000068366
207015108-10-K-19960311.txt,0000854727
39943Y103-10-K-19960702.txt,0000023055
084423102-10-K-19960326.txt,0000011544
859547101-10-K-19961126.txt,0000716714
902128107-10-K-19960327.txt,0000786130
858154107-10-K-19960326.txt,0000820960
194858205-10-K-19960126.txt,0000021759
794690206-10-K-19961129.txt,0000762131
576901102-10-K-19961127.txt,0000837339
023913106-10-K-19960327.txt,0000818789
358438109-10-K-19961224.txt,0000911004
36237H101-10-K-19960430.txt,0000821002
885184101-10-K-19960913.txt,0000038851
750626103-10-K-19960327.txt,0000081764
554152108-10-K-19960426.txt,0000078384
204780100-10-K-19960328.txt,0000736291
05564T103-10-K-19960327.txt,0000812150
513696104-10-K-19960312.txt,0000057497
834182107-10-K-19961126.txt,0000835541
286150206-10-K-19960329.txt,0000823927
717139307-10-K-19960329.txt,0000713275
866005101-10-K-19960401.txt,0000101320
589849306-10-K-19960415.txt,0000724941
926555103-10-K-19960604.txt,0000758743
879101103-10-K-19960401.txt,0000790705
045327103-10-K-19960930.txt,0000929940
187571104-10-K-19960329.txt,0000702256
081721102-10-K-19960326.txt,0000008960
845743004-10-K-19961125.txt,0000092521
